sales_product_code,sales_product_name,product_group_code,product_group_name,period_end,year,quarter,sales_quarter_thousand_rub,sales_cumulative_thousand_rub,sales_region,sales_region_scope,sales_value_index,physical_volume_cumulative_yoy_index,physical_region,physical_region_scope,consumer_price_index,consumer_price_growth_qoq_pct,consumer_price_growth_yoy_pct,n_price_products,n_price_products_observed,n_price_products_interpolated,per_capita_income_rub,region,region_scope,per_capita_income_index,per_capita_income_qoq_pct,per_capita_income_yoy_pct,stock_days_mean,stock_days_last,stock_days_months_available,stock_days_region,stock_days_region_scope,stock_days_qoq_pct,stock_days_yoy_pct,buy_ability_group_mean,n_buy_ability_products,real_sales_proxy,real_sales_proxy_index,real_sales_proxy_index_lag1,real_sales_proxy_index_lag2,real_sales_proxy_index_lag4
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023-09-30,2023,3,38464458.05,110974897.1,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,147.46081652798006,97.14,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,151.25475950408023,-0.588783090662659,-7.430836528023321,9,8,0,52074.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,188.5577723865735,3.882061921481017,12.799740062818143,37.28666666666667,37.9,3,Российская Федерация,RF_total,-2.6542511530763147,-6.094694425789127,676.5142857142857,7.0,97.49168688077027,99.87603983991816,91.85519611089404,94.07403039034897,107.27838511757837
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023-12-31,2023,4,47043155.30000001,158018052.4,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,180.3488842497958,99.54,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,154.14337723519182,1.9097698086212311,-2.5802270498576974,9,8,0,66203.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,239.71828945939092,27.13254215155356,16.263917670612194,37.63,33.74,3,Российская Федерация,RF_total,0.9207938494546708,-4.4600541638456175,676.5142857142857,7.0,117.00073495510588,119.86222045749396,99.87603983991816,91.85519611089404,109.50692832725248
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024-03-31,2024,1,38735795.4,38735795.4,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,148.50103987217815,104.1,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,156.92637255419325,1.805458897371337,1.7955885080116474,9,8,0,53221.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,192.7110113335989,-19.60938326057732,16.470073312178577,37.97666666666667,36.71,3,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,0.9212507750907984,-8.70262040227583,761.3714285714286,7.0,94.63102820457698,96.94541807048148,119.86222045749396,99.87603983991816,94.07403039034897
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024-06-30,2024,2,36482176.6,75217972.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,139.86136352580087,101.8,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,158.2087307145928,0.8171718618912749,3.981669717937408,9,8,0,59514.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,215.497700691603,11.824279889517284,18.724066390041493,37.07666666666666,36.4,3,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.369876239796376,-3.2025063092855466,761.3714285714286,7.0,88.40306277288171,90.56513536659976,96.94541807048148,119.86222045749396,91.85519611089404
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024-09-30,2024,3,41219752.0,116437724.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,158.0237599890177,101.56,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,160.86839782256848,1.6811127274471982,6.355924501158516,9,8,0,62429.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,226.0527935691784,4.898007191585174,19.8851634212851,36.745000000000005,37.4,2,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-0.8945428391620713,-1.4527087430716956,761.3714285714286,7.0,98.23169878481148,100.6341502057837,90.56513536659976,96.94541807048148,99.87603983991816
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024-12-31,2024,4,50972595.94,167410319.94,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,195.41314238959365,101.6,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,164.76429006275717,2.421788426391669,6.89028164431611,9,8,0,80646.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,292.01578737734,29.180348876323503,21.81623189281452,37.04,33.39,3,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,0.8028303170499296,-1.567897953760311,761.3714285714286,7.0,118.60163529073117,121.50227399248092,100.6341502057837,90.56513536659976,119.86222045749396
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025-03-31,2025,1,42480511.8,42480511.8,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,162.85712250024778,101.6,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,169.30478621418868,2.755752566106451,7.888039122118018,9,8,0,63470.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,229.82221095701925,-21.2980185006076,19.257435974521343,39.833333333333336,38.83,3,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,7.541396688264945,4.888966909505843,829.0,7.0,96.1916825518542,98.54424132148982,121.50227399248092,100.6341502057837,96.94541807048148
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025-06-30,2025,2,39683686.400000006,82164198.2,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,152.13496032564794,101.23,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,170.60429642165766,0.7675566866875094,7.834944159577617,9,8,0,71690.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,259.58648658435027,12.951000472664242,20.4590516517122,37.39666666666667,36.31,3,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-6.117154811715486,0.8630765081363068,829.0,7.0,89.17416707351744,91.35509855541208,98.54424132148982,121.50227399248092,90.56513536659976
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025-09-30,2025,3,44451154.39999999,126615352.6,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,170.411955757045,101.49,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,171.06958137567375,0.2727275712131494,6.341322280313122,9,8,0,73038.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,264.46753811058403,1.8803180359882927,16.993704848708123,36.013333333333335,36.81,3,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-3.699081914609148,-1.991200616863975,829.0,7.0,99.6155800386367,102.05187702601812,91.35509855541208,98.54424132148982,100.6341502057837
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025-12-31,2025,4,55420551.5,182035904.1,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,212.46522610555724,102.2,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,172.4909798654087,0.8308890910380562,4.6895415260846285,9,8,0,91180.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,330.1589600608321,24.83912483912485,13.062024154948793,35.63,32.21,3,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-1.0644205849685284,-3.8066954643628415,829.0,7.0,123.174687900399,126.1871696922733,102.05187702601812,91.35509855541208,121.50227399248092
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2017-03-31,2017,1,100981085.35,100981085.35,Российская Федерация,RF_total,100.0,96.81,Российская Федерация,RF_total,102.7127218999412,0.3683228204609756,2.712721899941184,10,9,0,27617.0,Российская Федерация,RF_total,100.0,,,36.86333333333334,37.18,3,Российская Федерация,RF_total,-2.132743362831846,-3.8347826086956527,113.95,8.0,97.35892316963051,100.0,,,
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2017-06-30,2017,2,115911474.45000002,216892559.8,Российская Федерация,RF_total,114.78533237016752,100.55,Российская Федерация,RF_total,102.69607111514124,-0.0162110247805213,2.0737872866610774,10,9,0,31142.0,Российская Федерация,RF_total,112.76387732193938,12.763877321939376,,36.10666666666667,35.34,3,Российская Федерация,RF_total,-2.052626819784797,-4.982456140350866,113.95,8.0,111.77188291991422,114.80394326585936,100.0,,
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2017-09-30,2017,3,106780626.8,323673186.6,Российская Федерация,RF_total,105.7431957974098,102.2,Российская Федерация,RF_total,102.8225173924429,0.1231266940678654,1.578439823975919,10,9,0,31160.0,Российская Федерация,RF_total,112.82905456783864,0.057799755956589,,35.21666666666667,35.56,3,Российская Федерация,RF_total,-2.4649187592319044,-5.669642857142854,113.95,8.0,102.8405046667157,105.63028155881976,114.80394326585936,100.0,
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2017-12-31,2017,4,133723626.79999997,457396813.4,Российская Федерация,RF_total,132.42443011630786,103.3,Российская Федерация,RF_total,102.95037168472388,0.124344643102825,0.6005482923992833,10,9,0,37029.0,Российская Федерация,RF_total,134.08045768910452,18.835044929396677,,35.69,32.0,3,Российская Федерация,RF_total,1.3440605773781256,-5.24778761061947,113.95,8.0,128.62938515836117,132.11874265931172,105.63028155881976,114.80394326585936,
