price_product_code,price_product_name,product_group_code,product_group_name,period_end,year,quarter,mean_price_rub,median_price_rub,n_price_observations,price_region,price_region_scope,mean_price_filled_rub,price_index_observed,price_index_filled,price_is_observed,price_is_interpolated
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2016-03-31,2016,1,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2016-06-30,2016,2,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2016-09-30,2016,3,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2016-12-31,2016,4,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2017-03-31,2017,1,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2017-06-30,2017,2,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2017-09-30,2017,3,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2017-12-31,2017,4,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2018-03-31,2018,1,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2018-06-30,2018,2,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2018-09-30,2018,3,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2018-12-31,2018,4,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2019-03-31,2019,1,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2019-06-30,2019,2,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2019-09-30,2019,3,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2019-12-31,2019,4,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2020-03-31,2020,1,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2020-06-30,2020,2,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2020-09-30,2020,3,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2020-12-31,2020,4,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2021-03-31,2021,1,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2021-06-30,2021,2,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2021-09-30,2021,3,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2021-12-31,2021,4,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2022-03-31,2022,1,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2022-06-30,2022,2,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2022-09-30,2022,3,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2022-12-31,2022,4,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2023-03-31,2023,1,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2023-06-30,2023,2,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2023-09-30,2023,3,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2023-12-31,2023,4,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2024-03-31,2024,1,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2024-06-30,2024,2,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2024-09-30,2024,3,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2024-12-31,2024,4,,,,,,,,,0,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2025-03-31,2025,1,19.026923076923076,18.99,13.0,Российская Федерация,RF_total,19.026923076923076,100.0,100.0,1,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2025-06-30,2025,2,19.725384615384616,19.72,13.0,Российская Федерация,RF_total,19.725384615384616,103.67091166363454,103.67091166363454,1,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2025-09-30,2025,3,19.97846153846154,19.89,13.0,Российская Федерация,RF_total,19.97846153846154,105.0010107135638,105.0010107135638,1,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2025-12-31,2025,4,20.616666666666667,20.564999999999998,12.0,Российская Федерация,RF_total,20.616666666666667,108.35523212721516,108.35523212721516,1,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2026-03-31,2026,1,21.819166666666664,21.755,12.0,Российская Федерация,RF_total,21.819166666666664,114.67522404150662,114.67522404150662,1,0
P_активированный_уголь_10_таблеток,"Активированный уголь, 10 таблеток",G99,Прочее,2026-06-30,2026,2,23.015,23.015,2.0,Российская Федерация,RF_total,23.015,120.96017788558724,120.96017788558724,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2016-03-31,2016,1,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2016-06-30,2016,2,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2016-09-30,2016,3,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2016-12-31,2016,4,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2017-03-31,2017,1,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2017-06-30,2017,2,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2017-09-30,2017,3,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2017-12-31,2017,4,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2018-03-31,2018,1,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2018-06-30,2018,2,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2018-09-30,2018,3,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2018-12-31,2018,4,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2019-03-31,2019,1,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2019-06-30,2019,2,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2019-09-30,2019,3,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2019-12-31,2019,4,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2020-03-31,2020,1,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2020-06-30,2020,2,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2020-09-30,2020,3,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2020-12-31,2020,4,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2021-03-31,2021,1,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2021-06-30,2021,2,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2021-09-30,2021,3,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2021-12-31,2021,4,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2022-03-31,2022,1,77.36749999999999,76.305,12.0,Российская Федерация,RF_total,77.36749999999999,100.0,100.0,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2022-06-30,2022,2,80.93230769230769,80.69,13.0,Российская Федерация,RF_total,80.93230769230769,104.60762942102006,104.60762942102006,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2022-09-30,2022,3,81.19769230769231,81.01,13.0,Российская Федерация,RF_total,81.19769230769231,104.95064763329862,104.95064763329862,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2022-12-31,2022,4,82.37153846153845,82.28,13.0,Российская Федерация,RF_total,82.37153846153845,106.46788181282638,106.46788181282638,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2023-03-31,2023,1,85.27666666666666,85.545,12.0,Российская Федерация,RF_total,85.27666666666666,110.2228541269482,110.2228541269482,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2023-06-30,2023,2,88.39769230769231,87.58,13.0,Российская Федерация,RF_total,88.39769230769231,114.25688087076915,114.25688087076915,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2023-09-30,2023,3,96.2376923076923,95.82,13.0,Российская Федерация,RF_total,96.2376923076923,124.39033484045925,124.39033484045925,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2023-12-31,2023,4,102.74000000000001,102.42,13.0,Российская Федерация,RF_total,102.74000000000001,132.79477816912788,132.79477816912788,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2024-03-31,2024,1,110.31333333333333,110.725,12.0,Российская Федерация,RF_total,110.31333333333333,142.5835568337265,142.5835568337265,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2024-06-30,2024,2,115.01307692307692,114.42,13.0,Российская Федерация,RF_total,115.01307692307692,148.6581276674016,148.6581276674016,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2024-09-30,2024,3,116.05428571428571,115.7,14.0,Российская Федерация,RF_total,116.05428571428571,150.00392375905352,150.00392375905352,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2024-12-31,2024,4,118.92333333333333,118.82499999999999,12.0,Российская Федерация,RF_total,118.92333333333333,153.7122607468683,153.7122607468683,1,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2025-03-31,2025,1,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2025-06-30,2025,2,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2025-09-30,2025,3,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2025-12-31,2025,4,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2026-03-31,2026,1,,,,,,,,,0,0
P_аллохол_50_таблеток,"Аллохол, 50 таблеток",G99,Прочее,2026-06-30,2026,2,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2016-03-31,2016,1,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2016-06-30,2016,2,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2016-09-30,2016,3,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2016-12-31,2016,4,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2017-03-31,2017,1,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2017-06-30,2017,2,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2017-09-30,2017,3,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2017-12-31,2017,4,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2018-03-31,2018,1,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2018-06-30,2018,2,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2018-09-30,2018,3,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2018-12-31,2018,4,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2019-03-31,2019,1,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2019-06-30,2019,2,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2019-09-30,2019,3,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2019-12-31,2019,4,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2020-03-31,2020,1,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2020-06-30,2020,2,316.91230769230765,316.62,13.0,Российская Федерация,RF_total,316.91230769230765,100.0,100.0,1,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2020-09-30,2020,3,315.0938461538462,314.92,13.0,Российская Федерация,RF_total,315.0938461538462,99.42619409397409,99.42619409397409,1,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2020-12-31,2020,4,320.295,319.865,12.0,Российская Федерация,RF_total,320.295,101.06739063948777,101.06739063948777,1,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2021-03-31,2021,1,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2021-06-30,2021,2,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2021-09-30,2021,3,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2021-12-31,2021,4,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2022-03-31,2022,1,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2022-06-30,2022,2,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2022-09-30,2022,3,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2022-12-31,2022,4,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2023-03-31,2023,1,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2023-06-30,2023,2,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2023-09-30,2023,3,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2023-12-31,2023,4,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2024-03-31,2024,1,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2024-06-30,2024,2,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2024-09-30,2024,3,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2024-12-31,2024,4,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2025-03-31,2025,1,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2025-06-30,2025,2,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2025-09-30,2025,3,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2025-12-31,2025,4,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2026-03-31,2026,1,,,,,,,,,0,0
P_алмагель_суспензия_200_мл,"Алмагель, суспензия, 200 мл",G99,Прочее,2026-06-30,2026,2,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2016-03-31,2016,1,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2016-06-30,2016,2,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2016-09-30,2016,3,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2016-12-31,2016,4,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2017-03-31,2017,1,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2017-06-30,2017,2,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2017-09-30,2017,3,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2017-12-31,2017,4,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2018-03-31,2018,1,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2018-06-30,2018,2,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2018-09-30,2018,3,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2018-12-31,2018,4,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2019-03-31,2019,1,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2019-06-30,2019,2,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2019-09-30,2019,3,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2019-12-31,2019,4,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2020-03-31,2020,1,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2020-06-30,2020,2,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2020-09-30,2020,3,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2020-12-31,2020,4,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2021-03-31,2021,1,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2021-06-30,2021,2,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2021-09-30,2021,3,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2021-12-31,2021,4,,,,,,,,,0,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2022-03-31,2022,1,99.61500000000001,93.65,12.0,Российская Федерация,RF_total,99.61500000000001,100.0,100.0,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2022-06-30,2022,2,116.38384615384615,116.81,13.0,Российская Федерация,RF_total,116.38384615384615,116.83365572840047,116.83365572840047,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2022-09-30,2022,3,87.37692307692308,84.18,13.0,Российская Федерация,RF_total,87.37692307692308,87.7146243807891,87.7146243807891,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2022-12-31,2022,4,97.22846153846154,98.99,13.0,Российская Федерация,RF_total,97.22846153846154,97.6042378542002,97.6042378542002,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2023-03-31,2023,1,113.39666666666666,113.41,12.0,Российская Федерация,RF_total,113.39666666666666,113.8349311516003,113.8349311516003,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2023-06-30,2023,2,121.71846153846153,125.44,13.0,Российская Федерация,RF_total,121.71846153846153,122.18888876018823,122.18888876018823,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2023-09-30,2023,3,113.96923076923076,110.43,13.0,Российская Федерация,RF_total,113.96923076923076,114.40970814559128,114.40970814559128,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2023-12-31,2023,4,144.36153846153846,145.02,13.0,Российская Федерация,RF_total,144.36153846153846,144.91947845358476,144.91947845358476,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2024-03-31,2024,1,156.23083333333332,156.89999999999998,12.0,Российская Федерация,RF_total,156.23083333333332,156.8346467232177,156.8346467232177,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2024-06-30,2024,2,159.82615384615383,159.98,13.0,Российская Федерация,RF_total,159.82615384615383,160.44386271761664,160.44386271761664,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2024-09-30,2024,3,148.0885714285714,146.69,14.0,Российская Федерация,RF_total,148.0885714285714,148.66091595499816,148.66091595499816,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2024-12-31,2024,4,155.97,156.025,12.0,Российская Федерация,RF_total,155.97,156.57280530040657,156.57280530040657,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2025-03-31,2025,1,173.52384615384614,170.25,13.0,Российская Федерация,RF_total,173.52384615384614,174.19449495943996,174.19449495943996,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2025-06-30,2025,2,170.87615384615384,170.7,13.0,Российская Федерация,RF_total,170.87615384615384,171.536569639265,171.536569639265,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2025-09-30,2025,3,144.70615384615385,142.14,13.0,Российская Федерация,RF_total,144.70615384615385,145.2654257352345,145.2654257352345,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2025-12-31,2025,4,150.10083333333333,151.03,12.0,Российская Федерация,RF_total,150.10083333333333,150.6809550101223,150.6809550101223,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2026-03-31,2026,1,158.78,158.3,12.0,Российская Федерация,RF_total,158.78,159.39366561260852,159.39366561260852,1,0
P_бананы_кг,"Бананы, кг",G04,"Овощи, фрукты и картофель",2026-06-30,2026,2,164.38,164.38,2.0,Российская Федерация,RF_total,164.38,165.01530893941674,165.01530893941674,1,0
P_баранина_кроме_бескостного_мяса_кг,"Баранина (кроме бескостного мяса), кг",G03,"Мясо, птица, рыба и колбасные изделия",2016-03-31,2016,1,341.6758333333333,341.925,12.0,Российская Федерация,RF_total,341.6758333333333,100.0,100.0,1,0
P_баранина_кроме_бескостного_мяса_кг,"Баранина (кроме бескостного мяса), кг",G03,"Мясо, птица, рыба и колбасные изделия",2016-06-30,2016,2,346.86307692307696,347.73,13.0,Российская Федерация,RF_total,346.86307692307696,101.51817690444705,101.51817690444705,1,0
P_баранина_кроме_бескостного_мяса_кг,"Баранина (кроме бескостного мяса), кг",G03,"Мясо, птица, рыба и колбасные изделия",2016-09-30,2016,3,346.1053846153846,345.95,13.0,Российская Федерация,RF_total,346.1053846153846,101.29641925179118,101.29641925179118,1,0
P_баранина_кроме_бескостного_мяса_кг,"Баранина (кроме бескостного мяса), кг",G03,"Мясо, птица, рыба и колбасные изделия",2016-12-31,2016,4,345.3192307692307,345.18,13.0,Российская Федерация,RF_total,345.3192307692307,101.0663316162437,101.0663316162437,1,0
P_баранина_кроме_бескостного_мяса_кг,"Баранина (кроме бескостного мяса), кг",G03,"Мясо, птица, рыба и колбасные изделия",2017-03-31,2017,1,342.03999999999996,340.105,12.0,Российская Федерация,RF_total,342.03999999999996,100.10658250632301,100.10658250632301,1,0
P_баранина_кроме_бескостного_мяса_кг,"Баранина (кроме бескостного мяса), кг",G03,"Мясо, птица, рыба и колбасные изделия",2017-06-30,2017,2,342.32846153846157,342.66,13.0,Российская Федерация,RF_total,342.32846153846157,100.19100800860316,100.19100800860316,1,0
P_баранина_кроме_бескостного_мяса_кг,"Баранина (кроме бескостного мяса), кг",G03,"Мясо, птица, рыба и колбасные изделия",2017-09-30,2017,3,343.35846153846154,343.42,13.0,Российская Федерация,RF_total,343.35846153846154,100.49246333541146,100.49246333541146,1,0
P_баранина_кроме_бескостного_мяса_кг,"Баранина (кроме бескостного мяса), кг",G03,"Мясо, птица, рыба и колбасные изделия",2017-12-31,2017,4,343.37461538461537,343.31,13.0,Российская Федерация,RF_total,343.37461538461537,100.49719116353914,100.49719116353914,1,0
P_баранина_кроме_бескостного_мяса_кг,"Баранина (кроме бескостного мяса), кг",G03,"Мясо, птица, рыба и колбасные изделия",2018-03-31,2018,1,353.09916666666663,357.065,12.0,Российская Федерация,RF_total,353.09916666666663,103.34332493518468,103.34332493518468,1,0
P_баранина_кроме_бескостного_мяса_кг,"Баранина (кроме бескостного мяса), кг",G03,"Мясо, птица, рыба и колбасные изделия",2018-06-30,2018,2,359.85923076923075,359.29,13.0,Российская Федерация,RF_total,359.85923076923075,105.32182720050851,105.32182720050851,1,0
P_баранина_кроме_бескостного_мяса_кг,"Баранина (кроме бескостного мяса), кг",G03,"Мясо, птица, рыба и колбасные изделия",2018-09-30,2018,3,364.23333333333335,363.565,12.0,Российская Федерация,RF_total,364.23333333333335,106.6020179946392,106.6020179946392,1,0
