product_group_code,product_group_name,period_end,year,quarter,ppi_group_index,ppi_q_compounded_percent,n_ppi_products,ppi_growth_qoq_pct,ppi_growth_yoy_pct,ppi_group_index_lag1,ppi_group_index_lag2,ppi_group_index_lag4
G03,"Мясо, птица, рыба и колбасные изделия",2017-12-31,2017,4,99.04013148109193,99.64739785313333,6,-0.32656784556459595,,99.36462439422952,99.03105879291589,
G03,"Мясо, птица, рыба и колбасные изделия",2018-03-31,2018,1,97.69972603185852,98.64568040546665,6,-1.3533962740036487,-1.7110556638225582,99.04013148109193,99.36462439422952,99.40052433333334
G03,"Мясо, птица, рыба и колбасные изделия",2018-06-30,2018,2,99.23847272644976,101.68810099153332,6,1.5749754447514697,0.20944331612933187,97.69972603185852,99.04013148109193,99.03105879291589
G03,"Мясо, птица, рыба и колбасные изделия",2018-09-30,2018,3,100.44367367775693,101.19244910558332,6,1.2144493140571644,1.0859491394505483,99.23847272644976,97.69972603185852,99.36462439422952
G03,"Мясо, птица, рыба и колбасные изделия",2018-12-31,2018,4,105.68045710238384,105.34729834773334,6,5.213651823834664,6.704681750709951,100.44367367775693,99.23847272644976,99.04013148109193
G03,"Мясо, птица, рыба и колбасные изделия",2019-03-31,2019,1,104.74460280916878,99.288371,6,-0.8855509513063464,7.210743636080452,105.68045710238384,100.44367367775693,97.69972603185852
G03,"Мясо, птица, рыба и колбасные изделия",2019-06-30,2019,2,104.8899033520537,100.13858705493334,6,0.13871888287135814,5.694798066050533,104.74460280916878,105.68045710238384,99.23847272644976
G03,"Мясо, птица, рыба и колбасные изделия",2019-09-30,2019,3,105.99036815902224,101.04510014443333,6,1.049161808525012,5.522193960229083,104.8899033520537,104.74460280916878,100.44367367775693
G03,"Мясо, птица, рыба и колбасные изделия",2019-12-31,2019,4,104.34024175077838,98.41971464746666,6,-1.5568644933548148,-1.2681770957018612,105.99036815902224,104.8899033520537,105.68045710238384
G03,"Мясо, птица, рыба и колбасные изделия",2020-03-31,2020,1,103.5773837378831,99.2931689673,6,-0.7311254029077285,-1.1143476990525314,104.34024175077838,105.99036815902224,104.74460280916878
G03,"Мясо, птица, рыба и колбасные изделия",2020-06-30,2020,2,106.86249698527519,103.15565819868334,6,3.1716511161408834,1.880632520558878,103.5773837378831,104.34024175077838,104.8899033520537
G03,"Мясо, птица, рыба и колбасные изделия",2020-09-30,2020,3,107.93073386093734,100.95717776859999,6,0.9996368284463264,1.8307000302177245,106.86249698527519,103.5773837378831,105.99036815902224
G03,"Мясо, птица, рыба и колбасные изделия",2020-12-31,2020,4,109.07127651338442,101.0690473943,6,1.056735752317417,4.534237877181035,107.93073386093734,106.86249698527519,104.34024175077838
G03,"Мясо, птица, рыба и колбасные изделия",2021-03-31,2021,1,113.87405124256448,104.14977829071667,6,4.4033359493969915,9.941038413113933,109.07127651338442,107.93073386093734,103.5773837378831
G03,"Мясо, птица, рыба и колбасные изделия",2021-06-30,2021,2,116.94088821157555,102.45726463983334,6,2.693183333293714,9.431176989705836,113.87405124256448,109.07127651338442,106.86249698527519
G03,"Мясо, птица, рыба и колбасные изделия",2021-09-30,2021,3,119.99341697057935,102.65682235045,6,2.6103177474426253,11.176318994721267,116.94088821157555,113.87405124256448,107.93073386093734
G03,"Мясо, птица, рыба и колбасные изделия",2021-12-31,2021,4,123.15826237056389,102.72276822279998,6,2.637515857024497,12.91539469188372,119.99341697057935,116.94088821157555,109.07127651338442
G03,"Мясо, птица, рыба и колбасные изделия",2022-03-31,2022,1,131.28782940406467,107.05593194951666,6,6.6009107931712885,15.292138965361723,123.15826237056389,119.99341697057935,113.87405124256448
G03,"Мясо, птица, рыба и колбасные изделия",2022-06-30,2022,2,137.17316476094604,104.81256046658332,6,4.48277299091302,17.301285169619373,131.28782940406467,123.15826237056389,116.94088821157555
G03,"Мясо, птица, рыба и колбасные изделия",2022-09-30,2022,3,135.14994830605568,98.46494659041667,6,-1.4749360477439244,12.631135705713326,137.17316476094604,131.28782940406467,119.99341697057935
G03,"Мясо, птица, рыба и колбасные изделия",2022-12-31,2022,4,136.04553192280102,100.59087578871667,6,0.6626592373659257,10.463991050361976,135.14994830605568,137.17316476094604,123.15826237056389
G03,"Мясо, птица, рыба и колбасные изделия",2023-03-31,2023,1,135.13404735539063,99.67629871893332,6,-0.6699849341083919,2.9296073891879715,136.04553192280102,135.14994830605568,131.28782940406467
G03,"Мясо, птица, рыба и колбасные изделия",2023-06-30,2023,2,139.19986124158132,103.09061712378333,6,3.008726494735958,1.477473005866159,135.13404735539063,136.04553192280102,137.17316476094604
G03,"Мясо, птица, рыба и колбасные изделия",2023-09-30,2023,3,143.33741339778715,102.80292738475002,6,2.972382385514827,6.058060098691587,139.19986124158132,135.13404735539063,135.14994830605568
G03,"Мясо, птица, рыба и колбасные изделия",2023-12-31,2023,4,150.25368605140753,104.95721682191667,6,4.825169151355113,10.443675678131736,143.33741339778715,139.19986124158132,136.04553192280102
G03,"Мясо, птица, рыба и колбасные изделия",2024-03-31,2024,1,151.23583081093022,101.08550901181667,6,0.6536576807750771,11.915415671073127,150.25368605140753,143.33741339778715,135.13404735539063
G03,"Мясо, птица, рыба и колбасные изделия",2024-06-30,2024,2,156.0791038315812,103.14818957215,6,3.202463989308102,12.125904752667793,151.23583081093022,150.25368605140753,139.19986124158132
G03,"Мясо, птица, рыба и колбасные изделия",2024-09-30,2024,3,154.8910012667578,99.41561361968333,6,-0.7612182128527767,8.060413255056709,156.0791038315812,151.23583081093022,143.33741339778715
G03,"Мясо, птица, рыба и колбасные изделия",2024-12-31,2024,4,162.85952426582654,104.99472014344998,6,5.144600353732054,8.389703138534689,154.8910012667578,156.0791038315812,150.25368605140753
G03,"Мясо, птица, рыба и колбасные изделия",2025-03-31,2025,1,170.3416078297664,104.51850967516667,6,4.594194658046069,12.633102166590104,162.85952426582654,154.8910012667578,151.23583081093022
G03,"Мясо, птица, рыба и колбасные изделия",2025-06-30,2025,2,172.12838085682918,100.96369467643335,6,1.0489351661212565,10.282783941767203,170.3416078297664,162.85952426582654,156.0791038315812
G03,"Мясо, птица, рыба и колбасные изделия",2025-09-30,2025,3,174.9163123482085,101.8637225341,6,1.6196814711794794,12.928647189104625,172.12838085682918,170.3416078297664,154.8910012667578
G03,"Мясо, птица, рыба и колбасные изделия",2025-12-31,2025,4,179.06987817873724,102.15422611026666,6,2.374601759417483,9.953580538803152,174.9163123482085,172.12838085682918,162.85952426582654
G03,"Мясо, птица, рыба и колбасные изделия",2026-03-31,2026,1,178.0769829788412,99.6264251325,6,-0.5544735999122086,4.541095535980433,179.06987817873724,174.9163123482085,170.3416078297664
G05,"Бакалея, масло, сахар, чай, соль",2017-03-31,2017,1,95.08659966666666,93.69113035406666,3,,,,,
G05,"Бакалея, масло, сахар, чай, соль",2017-06-30,2017,2,91.48319861773506,96.14677373809998,3,-3.789599230137164,,95.08659966666666,,
G05,"Бакалея, масло, сахар, чай, соль",2017-09-30,2017,3,89.35655046407628,98.30822469916666,3,-2.324632485299327,,91.48319861773506,95.08659966666666,
G05,"Бакалея, масло, сахар, чай, соль",2017-12-31,2017,4,84.7555213468426,94.68954598273335,3,-5.1490675203307195,,89.35655046407628,91.48319861773506,
G05,"Бакалея, масло, сахар, чай, соль",2018-03-31,2018,1,86.44684821326491,102.2415386029,3,1.9955359126409444,-9.08619246422635,84.7555213468426,89.35655046407628,95.08659966666666
G05,"Бакалея, масло, сахар, чай, соль",2018-06-30,2018,2,93.73755312189371,108.7785768195667,3,8.433742882843553,2.464227900008753,86.44684821326491,84.7555213468426,91.48319861773506
G05,"Бакалея, масло, сахар, чай, соль",2018-09-30,2018,3,94.74347457605718,101.0030710081,3,1.073125359753524,6.028572146086364,93.73755312189371,86.44684821326491,89.35655046407628
G05,"Бакалея, масло, сахар, чай, соль",2018-12-31,2018,4,97.92535005376446,103.86598134500001,3,3.358411217178836,15.538608573979907,94.74347457605718,93.73755312189371,84.7555213468426
G05,"Бакалея, масло, сахар, чай, соль",2019-03-31,2019,1,98.31498425189038,100.39005199999998,3,0.39788900209394296,13.728824455631617,97.92535005376446,94.74347457605718,86.44684821326491
G05,"Бакалея, масло, сахар, чай, соль",2019-06-30,2019,2,93.92757064156969,95.68706299633334,3,-4.462609279456132,0.2027122677598303,98.31498425189038,97.92535005376446,93.73755312189371
