product_group_code,product_group_name,period_end,year,quarter,consumer_price_index,consumer_price_index_observed_mean,n_price_products,n_price_products_observed,n_price_products_interpolated,consumer_price_growth_qoq_pct,consumer_price_growth_yoy_pct,consumer_price_index_lag1,consumer_price_index_lag2,consumer_price_index_lag4,sales_region,sales_region_scope,per_capita_income_rub,region,region_scope,per_capita_income_index,per_capita_income_qoq_pct,per_capita_income_yoy_pct,stock_value_mean_thousand_rub,stock_value_last_thousand_rub,stock_value_months_available,stock_value_region,stock_value_region_scope,stock_value_qoq_pct,stock_value_yoy_pct,stock_days_mean,stock_days_last,stock_days_months_available,stock_days_region,stock_days_region_scope,stock_days_qoq_pct,stock_days_yoy_pct,ppi_group_index,ppi_q_compounded_percent,n_ppi_products,ppi_growth_qoq_pct,ppi_growth_yoy_pct,ppi_group_index_lag1,ppi_group_index_lag2,ppi_group_index_lag4,buy_ability_group_mean,n_buy_ability_products,is_price_interpolated_2021,shock_2022_q1,shock_2022_q2,shock_2022_h2,post_2022,quarter_sin,quarter_cos,sales_quarter_thousand_rub,sales_cumulative_thousand_rub,n_sales_products,sales_value_index,sales_value_growth_qoq_pct,sales_value_growth_yoy_pct,physical_volume_cumulative_yoy_index,n_physical_products,physical_volume_cumulative_yoy_index_lag1,physical_volume_cumulative_yoy_index_lag2,physical_volume_cumulative_yoy_index_lag4,real_sales_proxy,real_sales_proxy_index,real_sales_proxy_index_lag1,real_sales_proxy_index_lag2,real_sales_proxy_index_lag4
G02,Молочная продукция и яйца,2019-09-30,2019,3,119.01098921700678,119.01098921700678,12,7,0,0.3506259829803015,7.969692102143777,118.59516375831213,118.57077845198816,110.2262930456609,Российская Федерация,RF_total,35009.0,Российская Федерация,RF_total,126.7661223159648,1.6993957703927531,7.60081140890092,1735107394.0666666,1786521997.8,3.0,Российская Федерация,RF_total,2.734459816026402,12.884663513582284,37.38,38.36,3.0,Российская Федерация,RF_total,-0.7171314741035717,4.103230597846275,108.18104785061102,102.2681805796,3.0,2.2602652000319523,6.095097457111476,105.7899152119324,105.6966147186196,101.9661138389008,1029.2857142857142,7.0,0,0,0,0,0,-1.0,-1.8369701987210294e-16,248206386.39999998,675798135.2,4.0,125.15288102555601,18.853142881266383,3.617409052377485,99.76662083343156,4.0,101.17504391514942,101.82924517131006,102.61917853906996,105.16077704164782,115.2158557286062,97.27957515671866,101.92274502785843,120.05531292540263
G02,Молочная продукция и яйца,2019-12-31,2019,4,122.50072302549692,122.50072302549692,12,7,0,2.9322786336368534,7.310448813749737,119.01098921700678,118.59516375831213,114.1554474700891,Российская Федерация,RF_total,41481.0,Российская Федерация,RF_total,150.20096317485607,18.48667485503728,6.7227539364001165,1949710082.9533336,2025371285.46,3.0,Российская Федерация,RF_total,12.368265481463414,14.720009303049377,38.60666666666666,35.1,3.0,Российская Федерация,RF_total,3.2816122703762884,6.169218076817273,112.37677284361278,103.87747026013332,3.0,3.878428871197204,6.833170503935393,108.18104785061102,105.7899152119324,105.18902725953753,1029.2857142857142,7.0,0,0,0,0,0,-2.4492935982947064e-16,1.0,254542184.07000005,930340319.27,4.0,128.34757453645398,2.5526328157364775,8.074587651899456,100.50486405806261,4.0,99.76662083343156,101.17504391514942,101.12831043317829,104.77291183803064,114.79090431041341,115.2158557286062,97.27957515671866,113.97927791279582
G02,Молочная продукция и яйца,2020-03-31,2020,1,124.8133134391065,124.8133134391065,12,7,0,1.887817766698596,5.264817410004685,122.50072302549692,119.01098921700678,118.57077845198816,Российская Федерация,RF_total,31810.0,Российская Федерация,RF_total,115.18267733642324,-23.31428846941973,5.768911055694104,1924450490.8966668,1966912364.09,3.0,Российская Федерация,RF_total,-1.2955563125777505,15.47120902358532,40.47666666666667,38.45,3.0,Российская Федерация,RF_total,4.843723018476953,3.609215017064837,114.30978553732142,101.71725559766666,3.0,1.7201176406788976,8.14895618145519,112.37677284361278,108.18104785061102,105.6966147186196,1013.9428571428572,7.0,0,0,0,0,0,1.0,6.123233995736766e-17,234057608.3,234057608.3,4.0,118.01865548088128,-8.04761530778988,6.99422640619789,100.85169955427592,4.0,100.50486405806261,99.76662083343156,101.82924517131006,94.55614327429889,103.59724669427308,114.79090431041341,115.2158557286062,101.92274502785843
G02,Молочная продукция и яйца,2020-06-30,2020,2,123.14534425975862,123.14534425975862,12,8,0,-1.3363712038312658,3.836733604685105,124.8133134391065,122.50072302549692,118.59516375831213,Российская Федерация,RF_total,33202.0,Российская Федерация,RF_total,120.2230510192997,4.375982395473121,-3.5498489425981883,1878777946.1033328,1929739003.53,3.0,Российская Федерация,RF_total,-2.373277203512425,11.241089783387448,43.00333333333333,39.25,3.0,Российская Федерация,RF_total,6.242279502594084,14.21868083222664,113.37680727708032,99.18333113053336,3.0,-0.8161840702049838,7.171659084846449,114.30978553732142,112.37677284361278,105.7899152119324,1013.9428571428572,7.0,0,0,0,0,0,1.2246467991473532e-16,-1.0,210807755.6,444865363.9,4.0,106.29540334773309,-9.933388992935388,0.9448816374447944,98.19569440869755,4.0,100.85169955427592,100.50486405806261,101.17504391514942,86.31702967472093,94.57033998508606,103.59724669427308,114.79090431041341,97.27957515671866
G02,Молочная продукция и яйца,2020-09-30,2020,3,122.24326861777946,122.24326861777946,12,8,0,-0.7325292299125374,2.715950368985576,123.14534425975862,124.8133134391065,119.01098921700678,Российская Федерация,RF_total,35123.0,Российская Федерация,RF_total,127.17891153999348,5.785796036383339,0.3256305521437408,1975163219.9466667,2022341425.87,3.0,Российская Федерация,RF_total,5.130211052521716,13.83521427554799,38.04666666666667,39.4,3.0,Российская Федерация,RF_total,-11.526238276102616,1.783484929552337,114.34766558039404,100.84234688766668,3.0,0.8563112038788123,5.7002754662707655,113.37680727708032,114.30978553732142,108.18104785061102,1013.9428571428572,7.0,0,0,0,0,0,-1.0,-1.8369701987210294e-16,243219304.29999995,688084668.2,4.0,122.63824914287702,15.374931822479866,-2.009248098863592,96.29583826347208,4.0,98.19569440869755,100.85169955427592,99.76662083343156,100.3231102453032,109.91562939564588,94.57033998508606,103.59724669427308,115.2158557286062
G02,Молочная продукция и яйца,2020-12-31,2020,4,124.43921611194408,124.43921611194408,12,8,0,1.7963749816202412,1.5824339959558342,122.24326861777946,123.14534425975862,122.50072302549692,Российская Федерация,RF_total,43355.0,Российская Федерация,RF_total,156.98663866459066,23.437633459556405,4.517731009377779,2175886458.5066667,2265429993.42,3.0,Российская Федерация,RF_total,10.162362104202206,11.60051320095401,38.93,35.47,3.0,Российская Федерация,RF_total,2.321710180480108,0.8375064755655526,113.8007299004994,99.594977741,3.0,-0.4783094408780219,1.2671275574608565,114.34766558039404,113.37680727708032,112.37677284361278,1013.9428571428572,7.0,0,0,0,0,0,-2.4492935982947064e-16,1.0,225204992.40000004,913289660.6,4.0,113.55490899729104,-7.406612707756155,-11.52547338162705,93.86222133114222,4.0,96.29583826347208,98.19569440869755,100.50486405806261,91.25331430498433,99.97861361899541,109.91562939564588,94.57033998508606,114.79090431041341
G02,Молочная продукция и яйца,2021-03-31,2021,1,128.13552998708468,,12,0,7,2.970377016691783,2.661748539829456,124.43921611194408,122.24326861777946,124.8133134391065,Российская Федерация,RF_total,32694.0,Российская Федерация,RF_total,118.38360430169824,-24.590012685964712,2.779000314366553,2130673446.236667,2189398726.69,3.0,Российская Федерация,RF_total,-2.0779122960777108,10.71593976127252,40.86,40.13,3.0,Российская Федерация,RF_total,4.957616234266626,0.9470476817919682,115.37579435087498,101.39070966666668,3.0,1.384054787480471,0.9325612925811244,113.8007299004994,114.34766558039404,114.30978553732142,945.2714285714284,7.0,1,0,0,0,0,1.0,6.123233995736766e-17,235777884.3,235777884.3,4.0,118.88606868761542,4.694785753781505,0.7349797396011271,97.0526001940802,4.0,93.86222133114222,96.29583826347208,100.85169955427592,92.78150150828458,101.65292034527617,99.97861361899541,109.91562939564588,103.59724669427308
G02,Молочная продукция и яйца,2021-06-30,2021,2,132.08651364105145,,12,0,7,3.083441145765753,7.26066375877974,128.13552998708468,124.43921611194408,123.14534425975862,Российская Федерация,RF_total,38308.0,Российская Федерация,RF_total,138.71166310605787,17.171346424420374,15.378591651105356,2230937966.3,2239361761.0,3.0,Российская Федерация,RF_total,4.705766631692288,18.74410017038264,39.34,38.64,3.0,Российская Федерация,RF_total,-3.720019579050404,-8.518719479110137,115.85376884385944,100.41678866666668,3.0,0.4142762315731962,2.1847162803991127,115.37579435087498,113.8007299004994,113.37680727708032,945.2714285714284,7.0,1,0,0,0,0,1.2246467991473532e-16,-1.0,221137979.9,456915864.2,4.0,111.50420297427328,-6.209193217364007,4.900305622342116,98.92848815824784,4.0,97.0526001940802,93.86222133114222,98.19569440869755,84.41755323884834,92.48924274377612,101.65292034527617,99.97861361899541,94.57033998508606
G02,Молочная продукция и яйца,2021-09-30,2021,3,136.03749729501823,,12,0,7,2.991208977400728,11.284243977776365,132.08651364105145,128.13552998708468,122.24326861777946,Российская Федерация,RF_total,40721.0,Российская Федерация,RF_total,147.4490350146649,6.298945389996868,15.938274065427205,2292062653.636667,2357104962.61,3.0,Российская Федерация,RF_total,2.739864947389914,16.04421500409252,37.86333333333334,38.5,3.0,Российская Федерация,RF_total,-3.7536010845619416,-0.4818643770807651,118.24638025509114,102.06448636800002,3.0,2.0651994623121173,3.4095271249381387,115.85376884385944,115.37579435087498,114.34766558039404,945.2714285714284,7.0,1,0,0,0,0,-1.0,-1.8369701987210294e-16,266652399.39999998,723568263.6,4.0,134.45389742512782,20.581909774423114,9.634553954276726,100.8580195245751,4.0,98.92848815824784,97.0526001940802,96.29583826347208,98.83590928870433,108.28622786709803,92.48924274377612,101.65292034527617,109.91562939564588
G02,Молочная продукция и яйца,2021-12-31,2021,4,139.98848094898497,,12,0,7,2.904334269983244,12.49546993534012,136.03749729501823,132.08651364105145,124.43921611194408,Российская Федерация,RF_total,47754.0,Российская Федерация,RF_total,172.9152333707499,17.271186856904297,10.146465228923995,2590296225.0133333,2671604850.1,3.0,Российская Федерация,RF_total,13.011580242079267,19.045560253685316,39.34333333333333,35.14,3.0,Российская Федерация,RF_total,3.908794788273618,1.061734737563147,126.42863292207213,106.91310560853331,3.0,6.919664390004598,11.096504418393272,118.24638025509114,115.85376884385944,113.8007299004994,945.2714285714284,7.0,1,0,0,0,0,-2.4492935982947064e-16,1.0,250844199.79999998,974412463.4,4.0,126.48294328304279,-5.928392032312601,11.384830827578018,101.6176312227531,4.0,100.8580195245751,98.92848815824784,93.86222133114222,90.35239358668096,98.9915502440087,108.28622786709803,92.48924274377612,99.97861361899541
G02,Молочная продукция и яйца,2022-03-31,2022,1,138.4470315275828,138.4470315275828,12,8,0,-1.1011259004688467,8.047339829583144,139.98848094898497,136.03749729501823,128.13552998708468,Российская Федерация,RF_total,39950.0,Российская Федерация,RF_total,144.65727631531303,-16.342086526783095,22.19367468036948,2545800091.9,2655244970.7,3.0,Российская Федерация,RF_total,-1.7178009481562009,19.483353791100978,40.66666666666666,37.93,3.0,Российская Федерация,RF_total,3.363551639413709,-0.4731603850546606,133.51324783238047,105.58838611133332,3.0,5.603647485989316,15.720328153361862,126.42863292207213,118.24638025509114,115.37579435087498,1063.1571428571428,7.0,0,1,0,0,1,1.0,6.123233995736766e-17,272901293.6,272901293.6,4.0,137.60477167819215,8.793144835553846,15.745076944012615,102.8902659343532,4.0,101.6176312227531,100.8580195245751,97.0526001940802,99.39163748034363,108.8950927020058,98.9915502440087,108.28622786709803,101.65292034527617
G02,Молочная продукция и яйца,2022-06-30,2022,2,149.7263676446014,149.7263676446014,12,8,0,8.147040779831682,13.3547729569778,138.4470315275828,139.98848094898497,132.08651364105145,Российская Федерация,RF_total,46141.0,Российская Федерация,RF_total,167.07462794655464,15.496871088861086,20.44742612509136,2577468413.0,2585054244.7,3.0,Российская Федерация,RF_total,1.243943748794707,15.532948559511928,41.60333333333333,41.26,3.0,Российская Федерация,RF_total,2.303278688524601,5.753262158956085,141.95701876363302,106.35456187103334,3.0,6.324294456422264,22.53120479399677,133.51324783238047,126.42863292207213,115.85376884385944,1063.1571428571428,7.0,0,0,1,0,1,1.2246467991473532e-16,-1.0,248137718.89000002,521039012.49,4.0,125.11825686928835,-9.074187367648301,12.209453573831786,100.78609534370496,4.0,102.8902659343532,101.6176312227531,98.92848815824784,83.56461112198743,91.55474550397177,108.8950927020058,98.9915502440087,92.48924274377612
G02,Молочная продукция и яйца,2022-09-30,2022,3,148.673321342836,148.673321342836,12,8,0,-0.7033138640382686,9.288486115276772,149.7263676446014,138.4470315275828,136.03749729501823,Российская Федерация,RF_total,46165.0,Российская Федерация,RF_total,167.16153094108702,0.0520144773628716,13.369023354043374,2558970237.3,2588388193.1,3.0,Российская Федерация,RF_total,-0.717687774822029,11.644864211711138,39.70666666666667,40.37,3.0,Российская Федерация,RF_total,-4.558929572950876,4.868386301611061,142.92070212482926,100.68597079146669,3.0,0.6788557336504963,20.86687289412883,141.95701876363302,133.51324783238047,118.24638025509114,1063.1571428571428,7.0,0,0,0,1,1,-1.0,-1.8369701987210294e-16,335876135.61,856915148.1,4.0,169.3585191300374,35.358758479961125,25.960290012676367,99.86439285007914,4.0,100.78609534370496,102.8902659343532,100.8580195245751,113.91318738316336,124.80513868708265,91.55474550397177,108.8950927020058,108.28622786709803
G02,Молочная продукция и яйца,2022-12-31,2022,4,150.19660939692656,150.19660939692656,12,8,0,1.024587357255502,7.292120307857086,148.673321342836,149.7263676446014,139.98848094898497,Российская Федерация,RF_total,56942.0,Российская Федерация,RF_total,206.18459644421912,23.34452507310733,19.240273066130587,2689405609.6,2698431989.3,3.0,Российская Федерация,RF_total,5.097182077335294,3.826179555435072,39.38666666666666,35.23,3.0,Российская Федерация,RF_total,-0.8059100067159375,0.1101414894518315,145.04221226972928,101.49207878606666,3.0,1.4843966712723369,14.722597972826446,142.92070212482926,141.95701876363302,126.42863292207213,1063.1571428571428,7.0,0,0,0,1,1,-2.4492935982947064e-16,1.0,263547311.00000003,1120462459.1,4.0,132.88822151833327,-21.53437441413938,5.064143882987282,99.51669390703441,4.0,99.86439285007914,100.78609534370496,101.6176312227531,88.47617935711705,96.93593945383945,124.80513868708265,91.55474550397177,98.9915502440087
G02,Молочная продукция и яйца,2023-03-31,2023,1,141.54699420481228,141.54699420481228,12,8,0,-5.758861819081307,2.239096528849638,150.19660939692656,148.673321342836,138.4470315275828,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,45695.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,165.4596806314951,-19.75167714516526,14.380475594493111,2560561847.133333,2601146344.5,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-4.7907895338193285,0.5798473839442764,41.59666666666667,39.07,3.0,Российская Федерация,RF_total,5.611035883547744,2.28688524590166,147.3457500776239,101.5933705692,3.0,1.58818441324573,10.36039679194194,145.04221226972928,142.92070212482926,133.51324783238047,1085.5,7.0,0,0,0,0,1,1.0,6.123233995736766e-17,287564965.6,287564965.6,4.0,144.99862170691878,9.113223166219253,5.373251187842665,96.16649914702961,4.0,99.51669390703441,99.86439285007914,102.8902659343532,102.43850286012584,112.23328791030521,96.93593945383945,124.80513868708265,108.8950927020058
G02,Молочная продукция и яйца,2023-06-30,2023,2,140.92405055754358,140.92405055754358,12,8,0,-0.4400966977563092,-5.878935838443278,141.54699420481228,150.19660939692656,149.7263676446014,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,50128.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,181.51138791324183,9.70128022759602,8.640905051906111,2601614442.8,2641447208.1,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,1.603265147163957,0.936811860747322,38.303333333333335,37.98,3.0,Российская Федерация,RF_total,-7.917301065790538,-7.932056726223857,143.9955740939245,97.73997661553334,3.0,-2.273683483870081,1.436037011798463,147.3457500776239,145.04221226972928,141.95701876363302,1085.5,7.0,0,0,0,0,1,1.2246467991473532e-16,-1.0,278433389.8,565998355.4000001,4.0,140.39421552604205,-3.1754827229899307,12.209216335800278,104.05363194069764,4.0,96.16649914702961,99.51669390703441,100.78609534370496,99.62402795732501,109.14970348391341,112.23328791030521,96.93593945383945,91.55474550397177
G02,Молочная продукция и яйца,2023-09-30,2023,3,139.34687298936805,139.34687298936805,12,8,0,-1.1191684896479148,-6.273114953799586,140.92405055754358,141.54699420481228,148.673321342836,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,52074.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,188.5577723865735,3.882061921481017,12.799740062818143,2726226911.1566663,2810003463.7,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,4.789813060176273,6.536092972817897,37.28666666666667,37.9,3.0,Российская Федерация,RF_total,-2.6542511530763147,-6.094694425789127,141.1134893608191,97.9940198572,3.0,-2.001509248628353,-1.2644863460240408,143.9955740939245,147.3457500776239,142.92070212482926,1085.5,7.0,0,0,0,0,1,-1.0,-1.8369701987210294e-16,298162220.6,864160576.0,4.0,150.34206598105243,7.085655500646415,-11.22851879354454,100.4899865617482,4.0,104.05363194069764,96.16649914702961,99.86439285007914,107.89052007828212,118.20660654590442,109.14970348391341,112.23328791030521,124.80513868708265
G02,Молочная продукция и яйца,2023-12-31,2023,4,146.4645357679233,146.4645357679233,12,8,0,5.107874059792006,-2.484792196034502,139.34687298936805,140.92405055754358,150.19660939692656,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,66203.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,239.71828945939092,27.13254215155356,16.263917670612194,2995192118.5333333,3019497241.5,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,9.865840817430428,11.370040571113904,37.63,33.74,3.0,Российская Федерация,RF_total,0.9207938494546708,-4.4600541638456175,144.49133737623868,102.29389141170002,3.0,2.393710219143274,-0.3798031516963895,141.1134893608191,143.9955740939245,145.04221226972928,1085.5,7.0,0,0,0,0,1,-2.4492935982947064e-16,1.0,324787007.5,1188947583.5,4.0,163.76705812390762,8.929631274687377,23.236699425098628,102.52918702881304,4.0,100.4899865617482,104.05363194069764,99.51669390703441,111.81345522673188,122.50463802505051,118.20660654590442,109.14970348391341,96.93593945383945
G02,Молочная продукция и яйца,2024-03-31,2024,1,154.34031771071795,154.34031771071795,12,8,0,5.377262080203504,9.038216302491245,146.4645357679233,139.34687298936805,141.54699420481228,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,53221.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,192.7110113335989,-19.60938326057732,16.470073312178577,2876884782.3933334,2939532469.28,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-3.949908101318456,12.353653383304852,37.97666666666667,36.71,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,0.9212507750907984,-8.70262040227583,153.08280126050315,106.21765685876666,3.0,5.946006203744436,3.893598003238563,144.49133737623868,141.1134893608191,147.3457500776239,1049.3285714285714,7.0,0,0,0,0,1,1.0,6.123233995736766e-17,314522955.6,314522955.6,4.0,158.59162454658355,-3.160240915733059,9.374573826736011,106.5181571767603,4.0,102.52918702881304,100.4899865617482,96.16649914702961,102.75450180414548,112.57950148697114,122.50463802505051,118.20660654590442,112.23328791030521
G02,Молочная продукция и яйца,2024-06-30,2024,2,155.49507557266256,155.49507557266256,12,8,0,0.748189377262376,10.339629720740383,154.34031771071795,146.4645357679233,140.92405055754358,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,59514.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,215.497700691603,11.824279889517284,18.724066390041493,3004992292.286667,3014360573.29,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,4.452994109369879,15.50490506396982,37.07666666666666,36.4,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.369876239796376,-3.2025063092855466,156.17211404882005,101.97404547356666,3.0,2.018066538421759,8.456190429126064,153.08280126050315,144.49133737623868,143.9955740939245,1049.3285714285714,7.0,0,0,0,0,1,1.2246467991473532e-16,-1.0,301462813.4,615985769.0,4.0,152.00632089408478,-4.152365341692077,8.271071086891602,105.0713544183357,4.0,106.5181571767603,102.52918702881304,104.05363194069764,97.75635680697329,107.10345263011665,112.57950148697114,122.50463802505051,109.14970348391341
G02,Молочная продукция и яйца,2024-09-30,2024,3,156.27486274815345,156.27486274815345,12,8,0,0.5014867336596174,12.148094460703817,155.49507557266256,154.34031771071795,139.34687298936805,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,62429.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,226.0527935691784,4.898007191585174,19.8851634212851,3071439341.2333336,3124779772.5,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,2.21122194280583,12.66264479541077,36.745000000000005,37.4,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-0.8945428391620713,-1.4527087430716956,167.1095972251059,106.73423542186669,3.0,7.003480258240424,18.4221281622597,156.17211404882005,153.08280126050315,141.1134893608191,1049.3285714285714,7.0,0,0,0,0,1,-1.0,-1.8369701987210294e-16,342909921.50000006,958895690.5,4.0,172.9051586078458,13.748663602168865,15.007837280643056,105.96925312272715,4.0,105.0713544183357,106.5181571767603,100.4899865617482,110.64169602663038,121.22083960946736,107.10345263011665,112.57950148697114,118.20660654590442
G02,Молочная продукция и яйца,2024-12-31,2024,4,169.17792565819764,169.17792565819764,12,8,0,8.25664645173183,15.507774473312953,156.27486274815345,155.49507557266256,146.4645357679233,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,80646.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,292.01578737734,29.180348876323503,21.81623189281452,3341163752.9666667,3369646336.4,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,8.781694240623539,11.550899599814212,37.04,33.39,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,0.8028303170499296,-1.567897953760311,184.71812864534328,110.45476285066664,3.0,10.537115589188884,27.840278870392552,167.1095972251059,156.17211404882005,144.49133737623868,1049.3285714285714,7.0,0,0,0,0,1,-2.4492935982947064e-16,1.0,382909381.24,1341805071.7400002,4.0,193.0740499024444,11.664713451576226,17.89553535019408,105.71211066037868,4.0,105.96925312272715,105.0713544183357,102.52918702881304,114.12484764266813,125.03703710594773,121.22083960946736,107.10345263011665,122.50463802505051
G02,Молочная продукция и яйца,2025-03-31,2025,1,169.93894565135946,169.93894565135946,12,8,0,0.4498340963816849,10.10664495966518,169.17792565819764,156.27486274815345,154.34031771071795,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,63470.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,229.82221095701925,-21.2980185006076,19.257435974521343,3304831419.5,3344401255.0,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-1.0874155280299225,14.87534849242902,39.833333333333336,38.83,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,7.541396688264945,4.888966909505843,194.39119088076157,105.6836886278,3.0,5.236661017712252,26.98434394988849,184.71812864534328,167.1095972251059,153.08280126050315,1365.957142857143,7.0,0,0,0,0,1,1.0,6.123233995736766e-17,343036422.4,343036422.4,3.0,172.96894404188296,-10.413157993381317,9.065623444115944,100.55773015874655,3.0,105.71211066037868,105.96925312272715,106.5181571767603,101.78299234405029,111.51509993971959,125.03703710594773,121.22083960946736,112.57950148697114
G02,Молочная продукция и яйца,2025-06-30,2025,2,169.42384724284906,169.42384724284906,12,8,0,-0.3031079229873223,8.957693109501474,169.93894565135946,169.17792565819764,155.49507557266256,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,71690.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,259.58648658435027,12.951000472664242,20.4590516517122,3278641914.6666665,3233575876.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-0.7924611427621908,9.10649997613686,37.39666666666667,36.31,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-6.117154811715486,0.8630765081363068,193.49326160004023,99.75228214800002,3.0,-0.4619187097177124,23.89744659507742,194.39119088076157,184.71812864534328,156.17211404882005,1365.957142857143,7.0,0,0,0,0,1,1.2246467991473532e-16,-1.0,325550836.79999995,668587259.2,3.0,164.15220307885116,-5.097297096811149,7.990379685085203,99.95359273340992,3.0,100.55773015874655,105.71211066037868,105.0713544183357,96.88848751236205,106.15260093186782,111.51509993971959,125.03703710594773,107.10345263011665
G02,Молочная продукция и яйца,2025-09-30,2025,3,166.74017317227504,166.74017317227504,12,8,0,-1.5840001949237403,6.696733076635031,169.42384724284906,169.93894565135946,156.27486274815345,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,73038.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,264.46753811058403,1.8803180359882927,16.993704848708123,3212292384.523333,3258750893.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.023689438194687,4.585896957139313,36.013333333333335,36.81,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-3.699081914609148,-1.991200616863975,191.92058906862803,99.17435931096666,3.0,-0.8127789662582541,14.847137600421824,193.49326160004023,194.39119088076157,167.1095972251059,1365.957142857143,7.0,0,0,0,0,1,-1.0,-1.8369701987210294e-16,372135701.5,1040722960.7,3.0,187.64164714172452,14.309551515181385,8.522873841665724,100.49335235381871,3.0,99.95359273340992,100.55773015874655,105.96925312272715,112.53535580046099,123.29556402134885,106.15260093186782,111.51509993971959,121.22083960946736
G02,Молочная продукция и яйца,2025-12-31,2025,4,169.2660536102293,169.2660536102293,12,8,0,1.5148601503157444,0.0520918740957387,166.74017317227504,169.42384724284906,169.17792565819764,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,91180.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,330.1589600608321,24.83912483912485,13.062024154948793,3386222179.633333,3372579020.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,5.4145069716562855,1.3485848045208249,35.63,32.21,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-1.0644205849685284,-3.8066954643628415,188.86624938350812,98.50362961493332,3.0,-1.5914601450226384,2.245648961791513,191.92058906862803,193.49326160004023,184.71812864534328,1365.957142857143,7.0,0,0,0,0,1,-2.4492935982947064e-16,1.0,396853100.0000001,1437576060.7,3.0,200.1048785621541,6.642039019736479,3.641519232264634,101.23414794564033,3.0,100.49335235381871,99.95359273340992,105.71211066037868,118.21914335105707,129.52281399842133,123.29556402134885,106.15260093186782,125.03703710594773
G02,Молочная продукция и яйца,2026-03-31,2026,1,162.7602784926952,162.7602784926952,12,9,0,-3.843520291738489,-4.224262502717746,169.2660536102293,166.74017317227504,169.93894565135946,,,,,,,,,3305505359.425,3301500672.51,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.383683524779024,0.0203925658968096,39.825,37.9,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,11.773786135279265,-0.0209205020920477,185.1740252956422,98.09260240049998,3.0,-1.9549411818776563,-4.7415551822886375,188.86624938350812,191.92058906862803,194.39119088076157,,,0,0,0,0,1,1.0,6.123233995736766e-17,,,,,,,,,,,,,,129.52281399842133,123.29556402134885,111.51509993971959
