sales_product_code,sales_product_name,product_group_code,product_group_name,period_end,year,quarter,sales_quarter_thousand_rub,product_sales_index,product_price_index,product_demand_proxy_index,product_demand_yoy_index,product_price_yoy_index,product_demand_qoq_growth,product_price_qoq_growth,product_demand_lag1,product_demand_lag2,product_demand_lag4,product_price_lag1,product_price_lag2,product_price_lag4,quarter_sin,quarter_cos,sales_cumulative_thousand_rub,sales_region,sales_region_scope,sales_value_index,physical_volume_cumulative_yoy_index,physical_region,physical_region_scope,consumer_price_index,consumer_price_growth_qoq_pct,consumer_price_growth_yoy_pct,n_price_products,n_price_products_observed,n_price_products_interpolated,per_capita_income_rub,region,region_scope,per_capita_income_index,per_capita_income_qoq_pct,per_capita_income_yoy_pct,stock_days_mean,stock_days_last,stock_days_months_available,stock_days_region,stock_days_region_scope,stock_days_qoq_pct,stock_days_yoy_pct,buy_ability_group_mean,n_buy_ability_products,real_sales_proxy,real_sales_proxy_index,real_sales_proxy_index_lag1,real_sales_proxy_index_lag2,real_sales_proxy_index_lag4,log_product_demand,log_product_price,group_per_capita_income_index,group_stock_days_mean,group_stock_days_last,group_ppi_group_index,group_physical_volume_cumulative_yoy_index,sales_index_recalc,price_index_recalc,demand_base_raw,demand_base_index,seasonal_factor,seasonal_adjustment_used,stock_norm,stock_shortage_share,availability_factor,stock_adjustment_used,demand_seasonally_adjusted_raw,demand_seasonally_adjusted_index,demand_extended_raw,demand_extended_index,price_affordability_raw,price_affordability_index,ppi_to_consumer_price_raw,ppi_to_consumer_price_index
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2020-09-30,2020,3,11203826.599999998,104.82501126502706,107.18550960430892,99.26255781926054,96.28932075936996,103.50423469238144,-2.593269443960844,2.4696052190445794,101.90523514404757,95.62797223492828,103.08781600746856,104.60224705187784,101.52411187468336,103.55664183486635,-1.0,-1.8369701987210294e-16,32652208.7,Российская Федерация,RF_total,104.82501126502706,94.36,Российская Федерация,RF_total,107.18550960430892,2.4696052190445794,3.504234692381436,8,7,0,35123.0,Российская Федерация,RF_total,127.17891153999348,5.785796036383339,0.3256305521437408,38.04666666666667,39.4,3,Российская Федерация,RF_total,-11.526238276102616,1.783484929552337,714.4142857142857,7.0,97.79774491160606,99.26255781926054,101.90523514404757,95.62797223492828,103.08781600746856,4.597768438709617,4.674561067898601,127.17891153999348,38.04666666666667,39.4,107.58928652551371,98.28029354787702,104.82501126502706,107.18550960430892,97.79774491160606,99.26255781926054,1.0,False,37.79,0.0,1.0,False,99.26255781926054,99.26255781926054,99.26255781926054,98.4614178315687,118.65308287425525,120.43026666805639,100.37670849604147,107.14459180596467
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2020-12-31,2020,4,9730837.8,91.043463846821,113.22915955533654,81.61070135472883,83.4960338991028,110.89746041007815,-17.78299577638589,5.638495327716075,99.26255781926054,101.90523514404757,97.74200946280608,107.18550960430892,104.60224705187784,102.10257217490482,-2.4492935982947064e-16,1.0,42383046.5,Российская Федерация,RF_total,91.043463846821,92.54,Российская Федерация,RF_total,113.22915955533654,5.638495327716053,10.897460410078152,8,7,0,43355.0,Российская Федерация,RF_total,156.98663866459066,23.437633459556405,4.517731009377779,38.93,35.47,3,Российская Федерация,RF_total,2.321710180480108,0.8375064755655526,714.4142857142857,7.0,80.40637606457452,81.61070135472883,99.26255781926054,101.90523514404757,97.74200946280608,4.401960397424481,4.729413725842662,156.98663866459066,38.93,35.47,141.19514266385775,97.22809275412143,91.043463846821,113.22915955533654,80.40637606457452,81.61070135472883,1.0,False,37.79,0.06139190261974068,0.9693040486901296,True,81.61070135472883,81.61070135472883,84.19515162968067,83.51561944531832,138.64506217399705,140.72168548303742,124.69856988990003,133.10635076430907
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2021-03-31,2021,1,10377449.1,97.0932751502728,118.0598914322095,83.47249461836638,87.28878451307149,116.2875392379075,2.2813102114452866,4.266332008330531,81.61070135472883,99.26255781926054,95.62797223492828,113.22915955533654,107.18550960430892,101.52411187468336,1.0,6.123233995736766e-17,10377449.1,Российская Федерация,RF_total,97.0932751502728,91.1,Российская Федерация,RF_total,118.0598914322095,4.266332008330531,16.287539237907488,8,0,6,32694.0,Российская Федерация,RF_total,118.38360430169824,-24.590012685964712,2.779000314366553,40.86,40.13,3,Российская Федерация,RF_total,4.957616234266626,0.9470476817919682,713.3142857142857,7.0,82.24069493238876,83.47249461836638,81.61070135472883,99.26255781926054,95.62797223492828,4.424517171822745,4.771192050213692,118.38360430169824,40.86,40.13,154.8306803327545,95.98828609537505,97.0932751502728,118.0598914322095,82.24069493238876,83.47249461836638,1.0,False,37.79,0.0,1.0,False,83.47249461836638,83.47249461836638,83.47249461836638,82.79879493965238,100.27419377195905,101.7760988872004,131.14587727844807,139.98836680910495
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2021-06-30,2021,2,11282923.3,105.56505417755542,122.2421092355461,87.65081556362712,86.01208312774983,116.86375071361488,5.005626062050594,3.54245438700751,83.47249461836638,81.61070135472883,101.90523514404757,118.0598914322095,113.22915955533654,104.60224705187784,1.2246467991473532e-16,-1.0,21660372.4,Российская Федерация,RF_total,105.56505417755542,88.41,Российская Федерация,RF_total,122.2421092355461,3.54245438700751,16.863750713614877,8,0,6,38308.0,Российская Федерация,RF_total,138.71166310605787,17.171346424420374,15.378591651105356,39.34,38.64,3,Российская Федерация,RF_total,-3.720019579050404,-8.518719479110137,713.3142857142857,7.0,86.35735659153593,87.65081556362712,83.47249461836638,81.61070135472883,101.90523514404757,4.473360916100076,4.806003580141288,138.71166310605787,39.34,38.64,172.066691989637,99.3899310997158,105.56505417755542,122.2421092355461,86.35735659153593,87.65081556362712,1.0,False,37.79,0.0,1.0,False,87.65081556362712,87.65081556362712,87.65081556362712,86.94339299821546,113.47289732932937,115.17249239491278,140.7589357429074,150.24958418327287
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2021-09-30,2021,3,13069053.0,122.27640402326792,126.42432703888272,98.1677029765846,98.89701125305528,117.94908426110648,11.998619003519815,3.4212578869021293,87.65081556362712,83.47249461836638,99.26255781926054,122.2421092355461,118.0598914322095,107.18550960430892,-1.0,-1.8369701987210294e-16,34729425.4,Российская Федерация,RF_total,122.27640402326792,91.91,Российская Федерация,RF_total,126.42432703888272,3.4212578869021293,17.949084261106485,8,0,6,40721.0,Российская Федерация,RF_total,147.4490350146649,6.298945389996868,15.938274065427205,37.86333333333334,38.5,3,Российская Федерация,RF_total,-3.7536010845619416,-0.4818643770807651,713.3142857142857,7.0,96.71904679046534,98.1677029765846,87.65081556362712,83.47249461836638,99.26255781926054,4.586677271005345,4.839643923945217,147.4490350146649,37.86333333333334,38.5,169.61367485216405,100.76096497561468,122.27640402326792,126.42432703888272,96.71904679046534,98.1677029765846,1.0,False,37.79,0.0,1.0,False,98.1677029765846,98.1677029765846,98.1677029765846,97.37539947280428,116.63027082542104,118.37715697584021,134.16221294181628,143.20807841594757
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2021-12-31,2021,4,11724581.4,109.69728657999109,130.60654484221934,85.24866096757327,104.45769923852473,115.34709376553327,-13.16017551321622,3.3080799410150963,98.1677029765846,87.65081556362712,81.61070135472883,126.42432703888272,122.2421092355461,113.22915955533654,-2.4492935982947064e-16,1.0,46454006.8,Российская Федерация,RF_total,109.69728657999109,93.75,Российская Федерация,RF_total,130.60654484221934,3.3080799410150963,15.347093765533293,8,0,6,47754.0,Российская Федерация,RF_total,172.9152333707499,17.271186856904297,10.146465228923995,39.34333333333333,35.14,3,Российская Федерация,RF_total,3.908794788273618,1.061734737563147,713.3142857142857,7.0,83.99065047813039,85.24866096757327,98.1677029765846,87.65081556362712,81.61070135472883,4.445572408915028,4.87218932923308,172.9152333707499,39.34333333333333,35.14,161.66833282640783,101.10587519636805,109.69728657999109,130.60654484221934,83.9906504781304,85.2486609675733,1.0,False,37.79,0.07012437152685892,0.9649378142365705,True,85.2486609675733,85.2486609675733,88.34627445398587,87.63323889673617,132.39400336303362,134.37699842286352,123.78271932827947,132.1287491269335
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2022-03-31,2022,1,11881223.3,111.16285629276004,129.81893941047653,86.91170342061557,104.12017014463645,109.96023953233866,1.9508135777931868,-0.6030367258350489,85.24866096757327,98.1677029765846,83.47249461836638,130.60654484221934,126.42432703888272,118.0598914322095,1.0,6.123233995736766e-17,11881223.3,Российская Федерация,RF_total,111.16285629276004,93.34,Российская Федерация,RF_total,129.81893941047653,-0.6030367258350489,9.960239532338663,8,7,0,39950.0,Российская Федерация,RF_total,144.65727631531303,-16.342086526783095,22.19367468036948,40.66666666666666,37.93,3,Российская Федерация,RF_total,3.363551639413709,-0.4731603850546606,659.2285714285715,7.0,85.62915149173456,86.91170342061557,85.24866096757327,98.1677029765846,83.47249461836638,4.464892700080279,4.866140705879118,144.65727631531303,40.66666666666666,37.93,180.22199028698176,104.24430280662524,111.16285629276004,129.81893941047653,85.62915149173456,86.91170342061557,1.0,False,37.79,0.0,1.0,False,86.91170342061557,86.91170342061557,86.91170342061557,86.21024616887468,111.43002475002429,113.09902170595227,138.82565294816885,148.18595010927928
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2022-06-30,2022,2,13505425.2,126.35918059718816,157.1397596005025,81.61638182058661,93.11537068510216,128.547977929367,-6.092760113562445,21.045326909997183,86.91170342061557,85.24866096757327,87.65081556362712,129.81893941047653,130.60654484221934,122.2421092355461,1.2246467991473532e-16,-1.0,25386648.5,Российская Федерация,RF_total,126.35918059718816,89.21,Российская Федерация,RF_total,157.1397596005025,21.045326909997183,28.547977929366983,8,7,0,46141.0,Российская Федерация,RF_total,167.07462794655464,15.496871088861086,20.44742612509136,41.60333333333333,41.26,3,Российская Федерация,RF_total,2.303278688524601,5.753262158956085,659.2285714285715,7.0,80.4119727040642,81.61638182058661,86.91170342061557,85.24866096757327,87.65081556362712,4.402029999426178,5.057135597903706,167.07462794655464,41.60333333333333,41.26,193.26098869371617,101.06525191729423,126.35918059718816,157.1397596005025,80.4119727040642,81.61638182058661,1.0,False,37.79,0.0,1.0,False,81.61638182058661,81.61638182058661,81.61638182058661,80.9576626764935,106.32231357061359,107.91480731809915,122.98668980087851,131.27904743759953
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2022-09-30,2022,3,15724770.799999995,147.12377610788522,159.7735714767803,93.46188613377142,95.2063492369424,126.37881902874656,14.513635680670344,1.6760951416584513,81.61638182058661,86.91170342061557,98.1677029765846,157.1397596005025,129.81893941047653,126.42432703888272,-1.0,-1.8369701987210294e-16,41111419.3,Российская Федерация,RF_total,147.12377610788522,84.44,Российская Федерация,RF_total,159.7735714767803,1.6760951416584513,26.37881902874655,8,7,0,46165.0,Российская Федерация,RF_total,167.16153094108702,0.0520144773628716,13.369023354043374,39.70666666666667,40.37,3,Российская Федерация,RF_total,-4.558929572950876,4.868386301611061,659.2285714285715,7.0,92.08267346597216,93.46188613377142,81.61638182058661,86.91170342061557,98.1677029765846,4.537553718256011,5.073757634653192,167.16153094108702,39.70666666666667,40.37,168.4928809008703,99.47858935330888,147.12377610788522,159.7735714767803,92.08267346597215,93.46188613377142,1.0,False,37.79,0.0,1.0,False,93.46188613377142,93.46188613377142,93.46188613377142,92.70756289294579,104.6240184756591,106.19107518900503,105.45729143030213,112.56773222154402
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2022-12-31,2022,4,14267015.200000005,133.4847532412107,156.60586580931022,86.51277832629357,101.4828589028526,119.90659886034014,-7.435231723797687,-1.9826218054657676,93.46188613377142,81.61638182058661,85.24866096757327,159.7735714767803,157.1397596005025,130.60654484221934,-2.4492935982947064e-16,1.0,55378434.5,Российская Федерация,RF_total,133.4847532412107,84.99,Российская Федерация,RF_total,156.60586580931022,-1.982621805465768,19.90659886034014,8,7,0,56942.0,Российская Федерация,RF_total,206.18459644421912,23.34452507310733,19.240273066130587,39.38666666666666,35.23,3,Российская Федерация,RF_total,-0.8059100067159375,0.1101414894518315,659.2285714285715,7.0,85.23611331630916,86.51277832629357,93.46188613377142,81.61638182058661,85.24866096757327,4.460292129342909,5.053732240130485,206.18459644421912,39.38666666666666,35.23,151.71698352062816,98.51662985535958,133.4847532412107,156.60586580931022,85.23611331630916,86.51277832629357,1.0,False,37.79,0.06774278909764495,0.9661286054511775,True,86.51277832629357,86.51277832629357,89.54582013011871,88.823103137801,131.65828455958223,133.6302600360805,96.87822530566322,103.41022395320837
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023-03-31,2023,1,13190148.4,123.40939430617206,154.75701225244217,80.9383796094742,93.12713526942046,119.20988798338088,-6.443439714529619,-1.1805774626087673,86.51277832629357,93.46188613377142,86.91170342061557,156.60586580931022,159.7735714767803,129.81893941047653,1.0,6.123233995736766e-17,13190148.4,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,123.40939430617206,85.23,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,154.75701225244217,-1.1805774626087673,19.20988798338088,8,6,0,45695.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,165.4596806314951,-19.75167714516526,14.380475594493111,41.59666666666667,39.07,3,Российская Федерация,RF_total,5.611035883547744,2.28688524590166,746.0714285714286,7.0,79.74397573976462,80.9383796094742,86.51277832629357,93.46188613377142,86.91170342061557,4.393688119596646,5.041856223962588,165.4596806314951,41.59666666666667,39.07,158.47204051605289,95.17255031570735,123.40939430617206,154.75701225244217,79.74397573976462,80.9383796094742,1.0,False,37.79,0.0,1.0,False,80.9383796094742,80.9383796094742,80.9383796094742,80.2851325657883,106.91578896702565,108.51717177858752,102.40055569020079,109.30489656933912
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023-06-30,2023,2,13670073.9,127.89966336691188,155.01679528442864,83.74275964287233,102.60533213412968,98.64899607745927,3.4648334287506133,0.1678651120265328,80.9383796094742,86.51277832629357,81.61638182058661,154.75701225244217,156.60586580931022,157.1397596005025,1.2246467991473532e-16,-1.0,26860222.3,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,127.89966336691188,94.66,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,155.01679528442864,0.1678651120265328,-1.3510039225407169,8,6,0,50128.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,181.51138791324183,9.70128022759602,8.640905051906111,38.303333333333335,37.98,3,Российская Федерация,RF_total,-7.917301065790538,-7.932056726223857,746.0714285714286,7.0,82.50697166861076,83.74275964287233,80.9383796094742,86.51277832629357,81.61638182058661,4.427749714942579,5.04353346772282,181.51138791324183,38.303333333333335,37.98,155.0223310935755,103.5067524050018,127.89966336691188,155.01679528442864,82.50697166861076,83.74275964287233,1.0,False,37.79,0.0,1.0,False,83.74275964287233,83.74275964287233,83.74275964287233,83.06687867724449,117.09143359608245,118.8452270343906,100.00357110281935,106.74629568445057
