sales_product_code,sales_product_name,product_group_code,product_group_name,period_end,year,quarter,sales_quarter_thousand_rub,product_sales_index,product_price_index,product_demand_proxy_index,product_demand_yoy_index,product_price_yoy_index,product_demand_qoq_growth,product_price_qoq_growth,product_demand_lag1,product_demand_lag2,product_demand_lag4,product_price_lag1,product_price_lag2,product_price_lag4,quarter_sin,quarter_cos,sales_cumulative_thousand_rub,sales_region,sales_region_scope,sales_value_index,physical_volume_cumulative_yoy_index,physical_region,physical_region_scope,consumer_price_index,consumer_price_growth_qoq_pct,consumer_price_growth_yoy_pct,n_price_products,n_price_products_observed,n_price_products_interpolated,per_capita_income_rub,region,region_scope,per_capita_income_index,per_capita_income_qoq_pct,per_capita_income_yoy_pct,stock_days_mean,stock_days_last,stock_days_months_available,stock_days_region,stock_days_region_scope,stock_days_qoq_pct,stock_days_yoy_pct,buy_ability_group_mean,n_buy_ability_products,real_sales_proxy,real_sales_proxy_index,real_sales_proxy_index_lag1,real_sales_proxy_index_lag2,real_sales_proxy_index_lag4,log_product_demand,log_product_price,group_per_capita_income_index,group_stock_days_mean,group_stock_days_last,group_ppi_group_index,group_physical_volume_cumulative_yoy_index
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2018-06-30,2018,2,974029.5,75.53983364678054,110.77686691681716,73.10121031731146,-790.364338022751,102.42591173412931,15.767245210464376,0.47656073487805095,63.14498559969511,30.01795494742841,-9.249052215613403,110.25145178796272,109.56301673662011,108.15316655844344,1.2246467991473532e-16,-1.0,1811407.7,Российская Федерация,RF_total,75.53983364678054,147.23,Российская Федерация,RF_total,110.77686691681716,0.4765607348780731,2.42591173412936,77,8,1,32320.0,Российская Федерация,RF_total,117.02936597023572,12.035496394897384,3.782672917603236,36.91333333333333,35.89,3,Российская Федерация,RF_total,-2.825552825552835,2.234121122599708,78.50833333333334,12.0,68.19098224135887,73.10121031731146,63.14498559969511,30.01795494742841,-9.249052215613403,4.291844923627032,4.707517970175921,117.02936597023572,36.91333333333333,35.89,105.32562133517044,105.8175538531366
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2018-09-30,2018,3,1229698.7,95.3679896077709,111.71660675320088,91.5129410312861,125.00565474387149,102.34694937053375,25.186629105119597,0.8483177603220815,73.10121031731146,63.14498559969511,73.20704108849333,110.77686691681716,110.25145178796272,109.15479888779636,-1.0,-1.8369701987210297e-16,3041106.4,Российская Федерация,RF_total,95.3679896077709,133.14,Российская Федерация,RF_total,111.71660675320088,0.8483177603220815,2.3469493705337685,77,8,1,32536.0,Российская Федерация,RF_total,117.81149292102693,0.6683168316831578,4.41591784338895,35.906666666666666,36.44,3,Российская Федерация,RF_total,-2.727108542532064,1.9592995740653096,78.50833333333334,12.0,85.3659920216279,91.5129410312861,73.10121031731146,63.14498559969511,73.20704108849333,4.5164803943168215,4.715965367837347,117.81149292102693,35.906666666666666,36.44,109.86204808108953,105.40921341382948
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2018-12-31,2018,4,1491100.8000000005,115.64075459991858,112.62278617933208,110.07337205191564,366.69177578782876,102.79270280597275,20.281755576278737,0.8111412013552144,91.5129410312861,73.10121031731146,30.01795494742841,111.71660675320088,110.77686691681716,109.56301673662011,-2.4492935982947064e-16,1.0,4532207.2,Российская Федерация,RF_total,115.64075459991858,144.92,Российская Федерация,RF_total,112.62278617933208,0.8111412013552144,2.7927028059727466,77,8,1,38868.0,Российская Федерация,RF_total,140.7393996451461,19.461519547578064,4.966377703961755,36.36333333333334,33.01,3,Российская Федерация,RF_total,1.2718158187894568,1.8866162323713631,78.50833333333334,12.0,102.67971386872006,110.07337205191564,91.5129410312861,73.10121031731146,30.01795494742841,4.701147162088125,4.724044059170001,140.7393996451461,36.36333333333334,33.01,111.7578874280772,104.96478638388712
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2019-03-31,2019,1,2046341.7,158.70187874440157,113.3570148599534,150.08292621195696,237.6798803366607,102.81680016147392,36.34807711820709,0.651936171648404,110.07337205191564,91.5129410312861,63.14498559969511,112.62278617933208,111.71660675320088,110.25145178796272,1.0,6.123233995736766e-17,2046341.7,Российская Федерация,RF_total,158.70187874440157,209.94,Российская Федерация,RF_total,113.3570148599534,0.6519361716484262,2.8168001614739424,77,8,1,30075.0,Российская Федерация,RF_total,108.90031502335518,-22.622723062673668,4.253327787021632,39.06666666666667,38.37,3,Российская Федерация,RF_total,7.434228618571814,2.8431028431028293,82.86153846153846,13.0,140.00181545047684,150.08292621195696,110.07337205191564,91.5129410312861,63.14498559969511,5.011187982748787,4.730542261760763,108.90031502335518,39.06666666666667,38.37,112.0784329775052,102.98704014074772
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2019-06-30,2019,2,3170199.6,245.8614964034356,114.35604005141565,230.47776498755096,315.28583998419845,103.23097523356218,53.56694515807556,0.8813086624559485,150.08292621195696,110.07337205191564,73.10121031731146,113.3570148599534,112.62278617933208,110.77686691681716,1.2246467991473532e-16,-1.0,5216541.3,Российская Федерация,RF_total,245.8614964034356,260.22,Российская Федерация,RF_total,114.35604005141565,0.8813086624559485,3.23097523356215,77,8,1,34424.0,Российская Федерация,RF_total,124.6478618242387,14.460515378221109,6.509900990099005,37.65,36.07,3,Российская Федерация,RF_total,-3.626279863481241,1.9956655228462905,82.86153846153846,13.0,214.996511153144,230.47776498755096,150.08292621195696,110.07337205191564,73.10121031731146,5.440154393521476,4.739316739812046,124.6478618242387,37.65,36.07,106.7133305066882,102.7382424398308
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2019-09-30,2019,3,3065022.7,237.704612521085,115.04600023347462,221.4948873489326,242.03668339454717,102.98021357525553,-3.8975029279304074,0.6033438913666034,230.47776498755096,150.08292621195696,91.5129410312861,114.35604005141565,113.3570148599534,111.71660675320088,-1.0,-1.8369701987210297e-16,8281564.0,Российская Федерация,RF_total,237.704612521085,251.22,Российская Федерация,RF_total,115.04600023347462,0.6033438913666034,2.9802135752555303,77,8,1,35009.0,Российская Федерация,RF_total,126.7661223159648,1.6993957703927531,7.60081140890092,37.38,38.36,3,Российская Федерация,RF_total,-0.7171314741035717,4.103230597846275,82.86153846153846,13.0,206.61701583600188,221.4948873489326,230.47776498755096,150.08292621195696,91.5129410312861,5.40039950727267,4.745332050413979,126.7661223159648,37.38,38.36,104.00450064353106,101.99355830949912
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2019-12-31,2019,4,3328228.1,258.1172305485003,115.93082991916876,238.67980435275808,216.83700599286243,102.93727748358951,7.75860662497061,0.7691094726443914,221.4948873489326,230.47776498755096,110.07337205191564,115.04600023347462,114.35604005141565,112.62278617933208,-2.4492935982947064e-16,1.0,11609792.1,Российская Федерация,RF_total,258.1172305485003,236.53,Российская Федерация,RF_total,115.93082991916876,0.7691094726444136,2.9372774835895177,77,8,1,41481.0,Российская Федерация,RF_total,150.20096317485607,18.48667485503728,6.7227539364001165,38.60666666666666,35.1,3,Российская Федерация,RF_total,3.2816122703762884,6.169218076817273,82.86153846153846,13.0,222.6476173149705,238.67980435275808,221.4948873489326,230.47776498755096,110.07337205191564,5.475122922948326,4.752993719452242,150.20096317485607,38.60666666666666,35.1,100.49751778106156,102.7475714551408
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2020-03-31,2020,1,2886637.3,223.87012040250497,119.32808406204074,201.1180671397177,134.0046281185147,105.26748980595887,-15.737291772506145,2.930414752694066,238.67980435275808,221.4948873489326,150.08292621195696,115.93082991916876,115.04600023347462,113.3570148599534,1.0,6.123233995736766e-17,2886637.3,Российская Федерация,RF_total,223.87012040250497,136.4,Российская Федерация,RF_total,119.32808406204074,2.930414752694044,5.26748980595888,77,8,1,31810.0,Российская Федерация,RF_total,115.18267733642324,-23.31428846941973,5.768911055694104,40.47666666666667,38.45,3,Российская Федерация,RF_total,4.843723018476953,3.609215017064837,77.0,13.0,187.60891215358072,201.1180671397177,238.67980435275808,221.4948873489326,150.08292621195696,5.303892134313048,4.781876708458156,115.18267733642324,40.47666666666667,38.45,105.6891559238821,108.11478244267258
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2020-06-30,2020,2,2808480.3,217.80873645229465,104.9831212163391,222.40955259216264,96.49935324744922,91.80373959183757,10.586560300250714,-12.021447388900885,201.1180671397177,238.67980435275808,230.47776498755096,119.32808406204074,115.93082991916876,114.35604005141565,1.2246467991473532e-16,-1.0,5695117.6,Российская Федерация,RF_total,217.80873645229465,111.27,Российская Федерация,RF_total,104.9831212163391,-12.021447388900883,-8.196260408162425,77,36,1,33202.0,Российская Федерация,RF_total,120.2230510192997,4.375982395473121,-3.5498489425981883,43.00333333333333,39.25,3,Российская Федерация,RF_total,6.242279502594084,14.21868083222664,77.0,13.0,207.4702427673639,222.40955259216264,201.1180671397177,238.67980435275808,230.47776498755096,5.404520513756893,4.653799586915226,120.2230510192997,43.00333333333333,39.25,107.83927965661644,103.83533925902628
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2020-09-30,2020,3,3611575.4,280.0919324505109,105.88151962068372,283.5816045886423,128.03076765465073,92.03407281070835,27.504237692817178,0.8557550908524503,222.40955259216264,201.1180671397177,221.4948873489326,104.9831212163391,119.32808406204074,115.04600023347462,-1.0,-1.8369701987210297e-16,9306693.0,Российская Федерация,RF_total,280.0919324505109,107.66,Российская Федерация,RF_total,105.88151962068372,0.8557550908524503,-7.965927189291655,77,36,1,35123.0,Российская Федерация,RF_total,127.17891153999348,5.785796036383339,0.3256305521437408,38.04666666666667,39.4,3,Российская Федерация,RF_total,-11.526238276102616,1.783484929552337,77.0,13.0,264.5333514799645,283.5816045886423,222.40955259216264,201.1180671397177,221.4948873489326,5.647499928621362,4.662320729547972,127.17891153999348,38.04666666666667,39.4,106.87581061871504,107.45445425370524
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2020-12-31,2020,4,3838306.3000000007,297.6758089846249,106.91708846810914,298.46543299261856,125.04846558006221,92.22489698612154,5.24851688654715,0.978044942248002,283.5816045886423,222.40955259216264,238.67980435275808,105.88151962068372,104.9831212163391,115.93082991916876,-2.4492935982947064e-16,1.0,13144999.3,Российская Федерация,RF_total,297.6758089846249,102.52,Российская Федерация,RF_total,106.91708846810914,0.978044942248002,-7.775103013878482,77,39,1,43355.0,Российская Федерация,RF_total,156.98663866459066,23.437633459556405,4.517731009377779,38.93,35.47,3,Российская Федерация,RF_total,2.321710180480108,0.8375064755655526,77.0,13.0,278.4174291029396,298.46543299261856,283.5816045886423,222.40955259216264,238.67980435275808,5.698654123757257,4.672053659961951,156.98663866459066,38.93,35.47,108.50634150080904,108.6877309092724
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2021-03-31,2021,1,3665140.1,284.2460864338756,109.14688120076453,279.177738384486,138.81285871275796,91.46789044565332,-6.4622875804212665,2.085534468440442,298.46543299261856,283.5816045886423,201.1180671397177,106.91708846810914,105.88151962068372,119.32808406204074,1.0,6.123233995736766e-17,3665140.1,Российская Федерация,RF_total,284.2460864338756,101.36,Российская Федерация,RF_total,109.14688120076453,2.085534468440442,-8.532109554346679,77,0,23,32694.0,Российская Федерация,RF_total,118.38360430169824,-24.590012685964712,2.779000314366553,40.86,40.13,3,Российская Федерация,RF_total,4.957616234266626,0.9470476817919682,84.79230769230769,13.0,260.42529416029214,279.177738384486,298.46543299261856,283.5816045886423,201.1180671397177,5.631848634129406,4.6926945090720515,118.38360430169824,40.86,40.13,119.92708874303428,106.80965070486975
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2021-06-30,2021,2,4735349.4,367.2450433332688,112.06866606612785,351.2928912989684,157.9486524767855,106.7492228919233,25.831269116151656,2.6769293205813227,279.177738384486,298.46543299261856,222.40955259216264,109.14688120076453,106.91708846810914,104.9831212163391,1.2246467991473532e-16,-1.0,8400489.5,Российская Федерация,RF_total,367.2450433332688,111.48,Российская Федерация,RF_total,112.06866606612785,2.6769293205813227,6.749222891923301,77,0,23,38308.0,Российская Федерация,RF_total,138.71166310605787,17.171346424420374,15.378591651105356,39.34,38.64,3,Российская Федерация,RF_total,-3.720019579050404,-8.518719479110137,84.79230769230769,13.0,327.6964527413668,351.2928912989684,279.177738384486,298.46543299261856,222.40955259216264,5.861620323652777,4.719111773308419,138.71166310605787,39.34,38.64,132.69246246326736,115.08453587457298
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2021-09-30,2021,3,4040952.1,313.3917909145549,114.99045093149113,292.16181949267883,103.02565990360442,108.60294727865616,-16.8324134279068,2.607138076970794,351.2928912989684,279.177738384486,283.5816045886423,112.06866606612785,109.14688120076453,105.88151962068372,-1.0,-1.8369701987210297e-16,12441441.6,Российская Федерация,RF_total,313.3917909145549,102.88,Российская Федерация,RF_total,114.99045093149113,2.607138076970794,8.60294727865616,77,0,23,40721.0,Российская Федерация,RF_total,147.4490350146649,6.298945389996868,15.938274065427205,37.86333333333334,38.5,3,Российская Федерация,RF_total,-3.7536010845619416,-0.4818643770807651,84.79230769230769,13.0,272.5372310273547,292.16181949267883,351.2928912989684,279.177738384486,283.5816045886423,5.677307825114069,4.744849089537285,147.4490350146649,37.86333333333334,38.5,126.00571463142384,117.53528500371075
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2021-12-31,2021,4,4911574.200000001,380.9119723907944,117.91223579685445,346.30867452052667,116.02974289122831,110.2838072812139,18.53317285669651,2.5408934756713464,292.16181949267883,351.2928912989684,298.46543299261856,114.99045093149113,112.06866606612785,106.91708846810914,-2.4492935982947064e-16,1.0,17353015.8,Российская Федерация,RF_total,380.9119723907944,97.24,Российская Федерация,RF_total,117.91223579685445,2.5408934756713464,10.283807281213877,77,0,23,47754.0,Российская Федерация,RF_total,172.9152333707499,17.271186856904297,10.146465228923995,39.34333333333333,35.14,3,Российская Федерация,RF_total,3.908794788273618,1.061734737563147,84.79230769230769,13.0,323.0470271525087,346.30867452052667,292.16181949267883,351.2928912989684,298.46543299261856,5.8473305002443094,4.769940583302239,172.9152333707499,39.34333333333333,35.14,129.49643628027687,114.3509851130283
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2022-03-31,2022,1,3706907.2,287.48528995482485,111.14377849374436,277.28609507419714,99.32242329877904,101.82955048372546,-19.930941534136583,-5.7402501592550115,346.30867452052667,292.16181949267883,279.177738384486,117.91223579685445,114.99045093149113,109.14688120076453,1.0,6.123233995736766e-17,3706907.2,Российская Федерация,RF_total,287.48528995482485,97.34,Российская Федерация,RF_total,111.14377849374436,-5.740250159255,1.8295504837254617,77,41,2,39950.0,Российская Федерация,RF_total,144.65727631531303,-16.342086526783095,22.19367468036948,40.66666666666666,37.93,3,Российская Федерация,RF_total,3.363551639413709,-0.4731603850546606,91.08461538461538,13.0,258.6607130429759,277.28609507419714,346.30867452052667,292.16181949267883,279.177738384486,5.625049807383944,4.710824664878192,144.65727631531303,40.66666666666666,37.93,148.68055970998154,109.18623061863464
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2022-06-30,2022,2,3884957.2,301.2937704790895,120.21182574864709,268.6832423321826,76.484110264423,107.26622343993479,-3.102518624207451,8.158843776768943,277.28609507419714,346.30867452052667,351.2928912989684,111.14377849374436,117.91223579685445,112.06866606612785,1.2246467991473532e-16,-1.0,7591864.4,Российская Федерация,RF_total,301.2937704790895,103.0,Российская Федерация,RF_total,120.21182574864709,8.158843776768943,7.266223439934794,77,41,2,46141.0,Российская Федерация,RF_total,167.07462794655464,15.496871088861086,20.44742612509136,41.60333333333333,41.26,3,Российская Федерация,RF_total,2.303278688524601,5.753262158956085,91.08461538461538,13.0,250.6357162473097,268.6832423321826,277.28609507419714,346.30867452052667,351.2928912989684,5.5935331479608905,4.7892554011938975,167.07462794655464,41.60333333333333,41.26,135.79005773537094,100.36626797875223
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2022-09-30,2022,3,4048301.1999999993,313.961742637222,121.62888529151908,276.7181374014104,94.71399715469822,105.77303098322746,2.9904712327737837,1.1788021137246085,268.6832423321826,277.28609507419714,292.16181949267883,120.21182574864709,111.14377849374436,114.99045093149113,-1.0,-1.8369701987210297e-16,11640165.6,Российская Федерация,RF_total,313.961742637222,115.72,Российская Федерация,RF_total,121.62888529151908,1.1788021137246083,5.773030983227456,77,41,2,46165.0,Российская Федерация,RF_total,167.16153094108702,0.0520144773628716,13.369023354043374,39.70666666666667,40.37,3,Российская Федерация,RF_total,-4.558929572950876,4.868386301611061,91.08461538461538,13.0,258.1309052407421,276.7181374014104,268.6832423321826,277.28609507419714,292.16181949267883,5.622999433619741,4.8009744848388545,167.16153094108702,39.70666666666667,40.37,128.1454413372108,97.96853889130216
S_компримированный_природный_газ,Компримированный природный газ,G99,Прочее,2022-12-31,2022,4,4955175.6,384.2934331194136,122.329403933693,336.7671526308485,97.24479269747181,103.74614908027755,21.700426214682977,0.5759475970653849,276.7181374014104,268.6832423321826,346.30867452052667,121.62888529151908,120.21182574864709,117.91223579685445,-2.4492935982947064e-16,1.0,16595341.2,Российская Федерация,RF_total,384.2934331194136,121.67,Российская Федерация,RF_total,122.329403933693,0.5759475970654071,3.74614908027755,77,41,2,56942.0,Российская Федерация,RF_total,206.18459644421912,23.34452507310733,19.240273066130587,39.38666666666666,35.23,3,Российская Федерация,RF_total,-0.8059100067159375,0.1101414894518315,91.08461538461538,13.0,314.14641186980253,336.7671526308485,276.7181374014104,268.6832423321826,346.30867452052667,5.819391749793879,4.806717438437561,206.18459644421912,39.38666666666666,35.23,125.864870884826,96.1827043025418
