product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,forecast_lower,forecast_upper,feature_set,used_features,order,seasonal_order,future_exog_mode
S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,117.932131,116.68854135549464,99.62493485581982,133.75214785516945,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.590151,142.52566714833955,122.19499045788555,162.85634383879355,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,100.56386,105.6713116183956,82.67984610399097,128.66277713280024,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,104.43127,110.13439888596155,94.99442354442375,125.27437422749934,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,116.456334,121.25892710408777,100.92964116945542,141.5882130387201,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,129.793372,126.46491934668116,101.93325706877734,150.99658162458496,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,107.121971,112.50584006810796,84.40140999009807,140.61027014611784,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,104.309186,107.73475826315098,92.38594269369163,123.08357383261033,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,117.114583,117.07589782896079,98.60296527021723,135.54883038770436,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,131.022371,128.86980933902325,106.86663423574602,150.8729844423005,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,116.14576,110.49100043367739,85.70967302847698,135.2723278388778,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q1,2023-03-31,2017Q1,2022Q4,80.93838,82.77042602472741,73.76595866335309,91.77489338610174,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q2,2023-06-30,2017Q1,2022Q4,83.74276,74.57817475490928,65.2698915291455,83.88645798067307,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q3,2023-09-30,2017Q1,2022Q4,82.983791,86.04997538137992,76.74936009366829,95.35059066909156,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q4,2023-12-31,2017Q1,2022Q4,93.722523,82.02110075966537,72.71977498621135,91.3224265331194,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q1,2024-03-31,2017Q1,2023Q4,79.163725,77.72562186928249,67.64861664771405,87.80262709085093,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q2,2024-06-30,2017Q1,2023Q4,77.572755,78.09207231386684,68.00259025121223,88.18155437652145,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q3,2024-09-30,2017Q1,2023Q4,77.154287,75.16977048247462,65.08231817932436,85.25722278562488,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q4,2024-12-31,2017Q1,2023Q4,101.476255,84.6179382236507,74.53001718487519,94.7058592624262,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q1,2025-03-31,2017Q1,2024Q4,76.485111,77.22354534838938,66.08110783647052,88.36598286030824,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q2,2025-06-30,2017Q1,2024Q4,75.479866,77.86445273132553,66.72862654826989,89.00027891438117,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q3,2025-09-30,2017Q1,2024Q4,73.741026,76.79899168571826,65.65598686699778,87.94199650443875,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q4,2025-12-31,2017Q1,2024Q4,100.810088,97.0487312665742,85.90875481009927,108.18870772304912,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,118.998664,117.74587909693408,103.47293966294222,132.01881853092593,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,121.67906,114.56556128212105,98.22746227530784,130.90366028893425,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,127.054638,126.25493453311174,106.71913085769249,145.790738208531,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,115.226917,114.90083987372816,93.14014769074075,136.66153205671557,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,118.719189,127.29978874283866,113.01432084354569,141.58525664213164,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,119.499004,130.37434509911063,114.19976814774148,146.54892205047977,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,127.702458,126.84981562945032,107.44309154024776,146.25653971865287,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,121.987129,132.96131264618043,111.45794781059062,154.46467748177025,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2025,2025Q1,2025-03-31,2017Q1,2024Q4,128.948864,131.7147525941237,116.82070663987753,146.60879854836986,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2025,2025Q2,2025-06-30,2017Q1,2024Q4,128.003438,131.9772296348789,115.56359029176174,148.3908689779961,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2025,2025Q3,2025-09-30,2017Q1,2024Q4,142.849168,136.90064314391702,117.03508435427275,156.7662019335613,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2025,2025Q4,2025-12-31,2017Q1,2024Q4,134.704368,136.1548907120921,114.39257579365231,157.9172056305319,core,consumer_price_index; income_index; stock_value_mean_thousand_rub; stock_days_mean,"(1, 1, 0)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,2022,2022Q1,2022-03-31,2017Q1,2021Q4,79.669648,87.85121850714098,51.97094033240413,123.73149668187784,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,2022,2022Q2,2022-06-30,2017Q1,2021Q4,58.708352,86.42011252177198,50.90030733653178,121.93991770701219,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,2022,2022Q3,2022-09-30,2017Q1,2021Q4,130.821689,105.41897267206195,69.89924191718184,140.93870342694208,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,2022,2022Q4,2022-12-31,2017Q1,2021Q4,1.724983,84.39148728942716,48.87177510966066,119.91119946919366,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,64.627827,85.29210334036534,13.676230865516587,156.90797581521412,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,61.847913,86.03099351032098,14.318263586154444,157.74372343448752,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,67.224412,83.84268745487657,12.033230868004168,155.65214404174895,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,88.868047,88.26198863244579,16.355935497626845,160.16804176726475,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,59.865995,70.41574272771845,12.938586212507843,127.89289924292906,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,57.670532,71.76080038333404,13.92156784241454,129.60003292425355,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,67.182916,62.56905362275012,4.372767897475768,120.76533934802447,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,85.675975,97.75871446523084,39.20755215359485,156.30987677686682,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,94.07403,102.50609528531737,92.88697612015535,112.12521445047939,no_exog,,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,91.855196,94.58303570831909,84.67268681879554,104.49338459784263,no_exog,,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,99.87604,104.13386628893142,91.81526402729095,116.45246855057188,no_exog,,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,119.86222,109.57101280158055,96.07675526471986,123.06527033844124,no_exog,,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,96.945418,97.37092448703535,87.09133366497598,107.65051530909473,no_exog,,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,90.565135,98.23708011435062,87.66444781407999,108.80971241462125,no_exog,,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,100.63415,102.91332751929414,90.48126056418893,115.34539447439936,no_exog,,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,121.502274,111.60477537668645,98.3538126276027,124.8557381257702,no_exog,,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,98.544241,98.63513021364751,87.4070751299779,109.86318529731713,no_exog,,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,91.355099,95.57567564564698,84.17922257638047,106.9721287149135,no_exog,,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,102.051877,103.55418275910706,91.22738610161468,115.88097941659944,no_exog,,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,126.18717,117.49983832971569,104.60255802815544,130.39711863127593,no_exog,,"(1, 1, 2)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,103.47443,109.06044625275233,99.97713693553665,118.14375556996801,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,118.749032,118.66084815793438,109.27587517446933,128.04582114139941,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,111.782558,111.19741387781224,101.54642690139016,120.84840085423431,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,150.445986,136.71400715116636,126.80414189357181,146.6238724087609,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,111.705285,110.3747073288352,100.39378042700918,120.35563423066122,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,123.067904,122.79105335001242,112.46750514176017,133.11460155826467,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,111.3283,114.44169348882986,103.80432992183667,125.07905705582304,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,139.56489,146.77724666377867,135.8350616643768,157.71943166318053,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,106.372638,106.70669495469292,95.7311240653838,117.68226584400205,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,117.025071,118.29309001937172,102.22482379773803,134.3613562410054,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,110.672012,110.06698279531342,90.22324650565496,129.9107190849719,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,139.24154,140.48244945936767,117.47465624040768,163.49024267832766,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,95.205478,95.0925685025263,89.55054115447965,100.63459585057296,no_exog,,"(2, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,102.284487,95.05065809843863,89.47397520917684,100.62734098770042,no_exog,,"(2, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,103.894419,99.83336932307466,94.2551549048781,105.41158374127123,no_exog,,"(2, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,113.599608,107.88625022875569,102.30795452592699,113.46454593158438,no_exog,,"(2, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,98.353946,97.7372096533284,91.72908663000167,103.74533267665514,no_exog,,"(2, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,101.043728,100.41778406843686,94.0748932519258,106.76067488494792,no_exog,,"(2, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,102.564383,103.09872029423194,96.4586760518058,109.73876453665808,no_exog,,"(2, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,111.709506,111.06350104618333,104.13888548923182,117.98811660313484,no_exog,,"(2, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,94.208871,98.15154483053337,92.68844317707074,103.614646483996,no_exog,,"(2, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,99.145193,100.63615129469581,94.86167030332814,106.41063228606347,no_exog,,"(2, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,101.458127,102.677556002335,96.58883980565399,108.766272199016,no_exog,,"(2, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,114.806348,110.13065234121177,103.74268135802771,116.51862332439583,no_exog,,"(2, 1, 1)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,137.43492,138.1462154883351,76.44307723298004,199.84935374369013,no_exog,,"(1, 1, 0)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,131.333401,137.4280062703215,60.27218249764586,214.58383004299714,no_exog,,"(1, 1, 0)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,138.661501,137.60703686908866,45.581660777914166,229.63241296026314,no_exog,,"(1, 1, 0)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.594099,137.56240926686493,33.21031240358151,241.91450613014837,no_exog,,"(1, 1, 0)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,147.7011,144.62765586524267,87.66070405750747,201.59460767297787,no_exog,,"(1, 1, 0)","(0, 0, 0, 4)",neutral_zero_after_standardization
