period_end,year,quarter,product_code,product_name,group_code,group_name,sales_quarter_thousand_rub,sales_index,consumer_price_index,target_demand_index,income_index,stock_days_mean,stock_value_mean_thousand_rub,period,ppi_quarterly_index,ppi_product_index_quarter_mean,ppi_sources_count,ppi_quarterly_index_qoq,ppi_product_index_qoq,group_ppi_quarterly_index_mean,group_ppi_quarterly_index_qoq_mean,group_ppi_product_index_mean,market_ppi_quarterly_index_mean,market_ppi_quarterly_index_qoq_mean,market_ppi_product_index_mean,physical_volume_index,physical_rows_count,physical_volume_index_lag1,physical_volume_index_lag4,physical_volume_index_qoq,physical_volume_index_yoy_diff,group_physical_volume_index_mean,market_physical_volume_index_mean,physical_volume_vs_group,physical_volume_vs_market
2017-03-31,2017,1,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,318147374.6,100.0,105.627924,100.0,100.0,36.863333,1318029619.0,2017Q1,,,,,,,,,,,,101.35,1.0,,,,,102.59200000000001,100.61631578947369,-1.2420000000000186,0.733684210526306
2017-06-30,2017,2,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,373643153.6,117.443419,106.865372,116.083482,112.763877,36.106667,1356238062.333333,2017Q2,,,,,,,,,,,,106.04,1.0,101.35,,4.6275283670448975,,103.104,100.85842105263157,2.936000000000007,5.181578947368436
2017-09-30,2017,3,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,421984581.1,132.638084,108.124455,129.575548,112.829055,35.216667,1396551504.11,2017Q3,,,,,,,,,,,,108.96,1.0,106.04,,2.7536778574122955,,102.546,101.87736842105264,6.413999999999987,7.082631578947357
2017-12-31,2017,4,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,521008272.3,163.763185,109.377408,158.149343,134.080458,35.69,1525051331.066666,2017Q4,,,,,,,,,,,,111.9,1.0,108.96,,2.6982378854625733,,103.28,102.49473684210527,8.620000000000005,9.405263157894737
2018-03-31,2018,1,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,379426655.7,119.261288,108.974459,115.598851,104.457399,37.986667,1467832262.24,2018Q1,,,,,,,,,,,,116.45,1.0,111.9,101.35,4.066130473637175,15.100000000000009,105.84,103.26473684210526,10.61,13.185263157894738
2018-06-30,2018,2,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,426230117.5,133.97254,112.90379,125.338939,117.029366,36.913333,1492273891.76,2018Q2,,,,,,,,,,,,112.81,1.0,116.45,106.04,-3.1258050665521675,6.769999999999996,101.444,102.37210526315789,11.366,10.43789473684211
2018-09-30,2018,3,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,475474006.3,149.450866,116.596211,135.391919,117.811493,35.906667,1537062112.833333,2018Q3,,,,,,,,,,,,111.16,1.0,112.81,108.96,-1.462636291108954,2.200000000000003,102.006,102.6978947368421,9.153999999999996,8.462105263157895
2018-12-31,2018,4,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,631324153.1,198.437644,118.101196,177.479627,140.7394,36.363333,1699537940.066666,2018Q4,,,,,,,,,,,,107.59,1.0,111.16,111.9,-3.2115869017632193,-4.310000000000002,100.56800000000001,100.8921052631579,7.021999999999991,6.697894736842102
2019-03-31,2019,1,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,411005803.2,129.187237,120.982753,112.791116,108.900315,39.066667,1666606340.376667,2019Q1,,,,,,,,,,,,102.01,1.0,107.59,116.45,-5.186355609257365,-14.439999999999998,104.018,101.58368421052631,-2.0079999999999956,0.42631578947369064
2019-06-30,2019,2,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,482319689.0,151.602599,121.027217,132.312948,124.647862,37.65,1688924434.093333,2019Q2,,,,,,,,,,,,104.98,1.0,102.01,112.81,2.911479266738559,-7.829999999999998,107.89000000000001,102.38421052631578,-2.910000000000011,2.5957894736842206
2019-09-30,2019,3,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,538644806.1,169.306695,122.142268,146.415447,126.766122,37.38,1735107394.066666,2019Q3,,,,,,,,,,,,106.05,1.0,104.98,111.16,1.0192417603352988,-5.109999999999999,106.796,101.59894736842105,-0.7460000000000093,4.451052631578946
2019-12-31,2019,4,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,641278083.69,201.56636,123.00814,173.086401,150.200963,38.606667,1949710082.953334,2019Q4,,,,,,,,,,,,103.96,1.0,106.05,107.59,-1.9707685054219715,-3.6300000000000097,103.696,101.50263157894737,0.2639999999999958,2.457368421052621
2020-03-31,2020,1,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,485304084.8,152.540654,124.456842,129.462972,115.182677,40.476667,1924450490.896667,2020Q1,,,,,,,,,,,,115.22,1.0,103.96,102.01,10.83108888033859,13.209999999999994,103.95,104.86105263157896,11.269999999999996,10.358947368421042
2020-06-30,2020,2,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,402602476.8,126.545906,125.299048,106.679033,120.223051,43.003333,1878777946.103333,2020Q2,,,,,,,,,,,,96.61,1.0,115.22,104.98,-16.151709772608925,-8.370000000000005,90.776,97.42157894736842,5.834000000000003,-0.8115789473684174
2020-09-30,2020,3,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,624808067.8,196.389509,127.226353,163.049681,127.178912,38.046667,1975163219.946667,2020Q3,,,,,,,,,,,,102.23,1.0,96.61,106.05,5.81720318807577,-3.819999999999993,94.39000000000001,97.96052631578948,7.839999999999989,4.269473684210524
2020-12-31,2020,4,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,693913458.9,218.110698,128.834549,178.822998,156.986639,38.93,2175886458.506667,2020Q4,,,,,,,,,,,,101.9,1.0,102.23,103.96,-0.32280152597085054,-2.059999999999988,95.394,96.6178947368421,6.506,5.282105263157902
2021-03-31,2021,1,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,624570257.9,196.314761,133.461977,155.372497,118.383604,40.86,2130673446.236667,2021Q1,,,,,,,,,,,,114.2,1.0,101.9,115.22,12.07065750736016,-1.019999999999996,96.982,94.55368421052631,17.218000000000004,19.64631578947369
2021-06-30,2021,2,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,811861422.8,255.184071,138.089405,195.196465,138.711663,39.34,2230937966.3,2021Q2,,,,,,,,,,,,132.64,1.0,114.2,96.61,16.147110332749538,36.02999999999999,110.34200000000001,101.49157894736841,22.297999999999973,31.148421052631576
2021-09-30,2021,3,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,794272170.5,249.655422,142.716833,184.775569,147.449035,37.863333,2292062653.636667,2021Q3,,,,,,,,,,,,124.82,1.0,132.64,102.23,-5.895657418576594,22.58999999999999,107.104,101.61526315789474,17.715999999999994,23.20473684210525
2021-12-31,2021,4,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,847310196.1,266.32632,147.344261,190.923598,172.915233,39.343333,2590296225.013334,2021Q4,,,,,,,,,,,,120.54,1.0,124.82,101.9,-3.428937670245147,18.64,105.826,101.32368421052632,14.714000000000013,19.216315789473683
2022-03-31,2022,1,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,716889670.4,225.332575,151.971688,156.617409,144.657276,40.666667,2545800091.9,2022Q1,,,,,,,,,,,,93.54,1.0,120.54,114.2,-22.399203583872573,-20.659999999999997,103.4675,102.36777777777779,-9.927499999999995,-8.827777777777783
2022-06-30,2022,2,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,547206640.1,171.997849,163.195107,111.325493,167.074628,41.603333,2577468413.0,2022Q2,,,,,,,,,,,,64.71,1.0,93.54,132.64,-30.821039127645932,-67.92999999999999,92.035,96.77555555555556,-27.325000000000003,-32.06555555555556
2022-09-30,2022,3,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,496796463.39,156.152935,162.881684,101.264365,167.161531,39.706667,2558970237.3,2022Q3,,,,,,,,,,,,60.66,1.0,64.71,124.82,-6.258692628650897,-64.16,90.86,96.00944444444445,-30.200000000000003,-35.34944444444446
2022-12-31,2022,4,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,504865910.41,158.689322,164.244089,102.055567,206.184596,39.386667,2689405609.6,2022Q4,,,,,,,,,,,,55.82,1.0,60.66,120.54,-7.97889878008572,-64.72,89.58,95.31333333333333,-33.76,-39.49333333333333
2023-03-31,2023,1,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,563709208.5,177.184932,158.168813,118.327224,165.459681,41.596667,2560561847.133333,2023Q1,,,,,,,,,,,,68.65,1.0,55.82,93.54,22.984593335721982,-24.89,78.16,94.126875,-9.509999999999991,-25.476874999999993
2023-06-30,2023,2,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,742041487.2,233.238287,160.518929,153.480192,181.511388,38.303333,2601614442.8,2023Q2,,,,,,,,,,,,96.3,1.0,68.65,64.71,40.27676620538965,31.590000000000003,93.705,104.18625,2.594999999999999,-7.886250000000004
2023-09-30,2023,3,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,946964633.2,297.649677,167.885717,187.270948,188.557772,37.286667,2726226911.156666,2023Q3,,,,,,,,,,,,118.8,1.0,96.3,60.66,23.364485981308402,58.14,106.725,102.368125,12.075000000000003,16.43187499999999
2023-12-31,2023,4,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,874972467.2,275.021118,174.379697,166.589977,239.718289,37.63,2995192118.533334,2023Q4,,,,,,,,,,,,126.16,1.0,118.8,55.82,6.195286195286198,70.34,111.11,104.323125,15.049999999999997,21.836874999999992
2024-03-31,2024,1,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,899753932.1,282.810422,178.301713,167.540049,192.711011,37.976667,2876884782.393334,2024Q1,,,,,,,,,,,,140.8,1.0,126.16,68.65,11.604311984781246,72.15,114.7,106.31875,26.10000000000001,34.48125000000002
2024-06-30,2024,2,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,1063467972.2,334.268976,181.150227,194.910813,215.497701,37.076667,3004992292.286667,2024Q2,,,,,,,,,,,,133.6,1.0,140.8,96.3,-5.113636363636376,37.3,109.6,104.21875,24.0,29.381249999999994
2024-09-30,2024,3,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,1286557385.1,404.390383,187.021511,228.395741,226.052794,36.745,3071439341.233334,2024Q3,,,,,,,,,,,,130.08,1.0,133.6,118.8,-2.6347305389221476,11.280000000000015,108.09,103.639375,21.99000000000001,26.44062500000001
2024-12-31,2024,4,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,998961225.37,313.993232,192.232992,172.532576,292.015787,37.04,3341163752.966666,2024Q4,,,,,,,,,,,,124.6,1.0,130.08,126.16,-4.212792127921294,-1.5600000000000023,104.85,103.1,19.75,21.5
2025-03-31,2025,1,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,800750318.8,251.691632,199.112153,133.521054,229.822211,39.833333,3304831419.5,2025Q1,,,,,,,,,,,,86.35,1.0,124.6,140.8,-30.69823434991974,-54.45000000000002,86.35,97.21714285714286,0.0,-10.867142857142866
2025-06-30,2025,2,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,876334314.9,275.449174,201.754218,144.210737,259.586487,37.396667,3278641914.666666,2025Q2,,,,,,,,,,,,83.69,1.0,86.35,133.6,-3.0804863925882997,-49.91,83.69,96.30499999999999,0.0,-12.614999999999995
2025-09-30,2025,3,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,1124088676.5,353.32326,204.261567,182.71084,264.467538,36.013333,3212292384.523333,2025Q3,,,,,,,,,,,,85.34,1.0,83.69,130.08,1.9715617158561516,-44.74000000000001,85.34,96.59571428571428,0.0,-11.255714285714276
2025-12-31,2025,4,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,1147885122.4,360.802953,210.375411,181.15647,330.15896,35.63,3386222179.633333,2025Q4,,,,,,,,,,,,92.6,1.0,85.34,124.6,8.50714787907194,-32.0,92.6,97.45571428571428,0.0,-4.855714285714285
2017-03-31,2017,1,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,394866742.23,100.0,105.627924,100.0,100.0,36.863333,1318029619.0,2017Q1,,,,,,,,,,,,101.88,1.0,,,,,102.59200000000001,100.61631578947369,-0.7120000000000175,1.263684210526307
2017-06-30,2017,2,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,450940753.97,114.200743,106.865372,112.878355,112.763877,36.106667,1356238062.333333,2017Q2,,,,,,,,,,,,100.34,1.0,101.88,,-1.5115822536317158,,103.104,100.85842105263157,-2.763999999999996,-0.5184210526315667
2017-09-30,2017,3,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,518172633.2,131.227216,108.124455,128.197256,112.829055,35.216667,1396551504.11,2017Q3,,,,,,,,,,,,101.24,1.0,100.34,,0.8969503687462632,,102.546,101.87736842105264,-1.3060000000000116,-0.637368421052642
2017-12-31,2017,4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,522038054.2,132.206134,109.377408,127.674076,134.080458,35.69,1525051331.066666,2017Q4,,,,,,,,,,,,98.0,1.0,101.24,,-3.2003160806005515,,103.28,102.49473684210527,-5.280000000000001,-4.494736842105269
2018-03-31,2018,1,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,436821578.0,110.625062,108.974459,107.227838,104.457399,37.986667,1467832262.24,2018Q1,,,,,,,,,,,,104.31,1.0,98.0,101.88,6.438775510204087,2.430000000000007,105.84,103.26473684210526,-1.5300000000000011,1.0452631578947376
2018-06-30,2018,2,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,488278857.2,123.656618,112.90379,115.687807,117.029366,36.913333,1492273891.76,2018Q2,,,,,,,,,,,,101.07,1.0,104.31,100.34,-3.106125970664375,0.7299999999999898,101.444,102.37210526315789,-0.37400000000000944,-1.3021052631578982
2018-09-30,2018,3,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,560749091.7,142.009704,116.596211,128.650752,117.811493,35.906667,1537062112.833333,2018Q3,,,,,,,,,,,,99.71,1.0,101.07,101.24,-1.3456020579796224,-1.5300000000000011,102.006,102.6978947368421,-2.2960000000000065,-2.987894736842108
2018-12-31,2018,4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,544611785.8,137.922931,118.101196,123.356184,140.7394,36.363333,1699537940.066666,2018Q4,,,,,,,,,,,,97.92,1.0,99.71,98.0,-1.7952060976832773,-0.0799999999999983,100.56800000000001,100.8921052631579,-2.6480000000000103,-2.9721052631579
2019-03-31,2019,1,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,471216420.1,119.335555,120.982753,104.189785,108.900315,39.066667,1666606340.376667,2019Q1,,,,,,,,,,,,98.42,1.0,97.92,104.31,0.510620915032689,-5.890000000000001,104.018,101.58368421052631,-5.597999999999999,-3.1636842105263128
2019-06-30,2019,2,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,515885753.5,130.648064,121.027217,114.024631,124.647862,37.65,1688924434.093333,2019Q2,,,,,,,,,,,,99.99,1.0,98.42,101.07,1.5952042267831645,-1.0799999999999983,107.89000000000001,102.38421052631578,-7.90000000000002,-2.3942105263157885
2019-09-30,2019,3,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,576047678.7,145.884071,122.142268,126.159697,126.766122,37.38,1735107394.066666,2019Q3,,,,,,,,,,,,100.02,1.0,99.99,99.71,0.030003000300027338,0.3100000000000023,106.796,101.59894736842105,-6.7760000000000105,-1.5789473684210549
2019-12-31,2019,4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,523025564.99,132.456221,123.00814,113.741055,150.200963,38.606667,1949710082.953334,2019Q4,,,,,,,,,,,,98.27,1.0,100.02,97.92,-1.7496500699859974,0.3499999999999943,103.696,101.50263157894737,-5.426000000000002,-3.2326315789473767
2020-03-31,2020,1,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,473244155.5,119.849079,124.456842,101.717264,115.182677,40.476667,1924450490.896667,2020Q1,,,,,,,,,,,,98.88,1.0,98.27,98.42,0.6207387809097353,0.45999999999999375,103.95,104.86105263157896,-5.070000000000007,-5.981052631578962
2020-06-30,2020,2,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,403071714.6,102.077909,125.299048,86.052351,120.223051,43.003333,1878777946.103333,2020Q2,,,,,,,,,,,,87.41,1.0,98.88,99.99,-11.59991909385113,-12.579999999999998,90.776,97.42157894736842,-3.3659999999999997,-10.01157894736842
2020-09-30,2020,3,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,586793302.2,148.6054,127.226353,123.377583,127.178912,38.046667,1975163219.946667,2020Q3,,,,,,,,,,,,91.76,1.0,87.41,100.02,4.976547305800261,-8.259999999999991,94.39000000000001,97.96052631578948,-2.6300000000000097,-6.2005263157894746
2020-12-31,2020,4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,531772621.9,134.671413,128.834549,110.413409,156.986639,38.93,2175886458.506667,2020Q4,,,,,,,,,,,,93.07,1.0,91.76,98.27,1.427637314734076,-5.200000000000003,95.394,96.6178947368421,-2.3240000000000123,-3.5478947368421103
2021-03-31,2021,1,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,468293709.2,118.595379,133.461977,93.861817,118.383604,40.86,2130673446.236667,2021Q1,,,,,,,,,,,,94.96,1.0,93.07,98.88,2.0307295583969154,-3.9200000000000017,96.982,94.55368421052631,-2.0220000000000056,0.4063157894736804
2021-06-30,2021,2,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,524249173.7,132.7661,138.089405,101.556,138.711663,39.34,2230937966.3,2021Q2,,,,,,,,,,,,107.59,1.0,94.96,87.41,13.300336983993265,20.180000000000007,110.34200000000001,101.49157894736841,-2.7520000000000095,6.098421052631593
2021-09-30,2021,3,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,633745612.6,160.496072,142.716833,118.786738,147.449035,37.863333,2292062653.636667,2021Q3,,,,,,,,,,,,105.14,1.0,107.59,91.76,-2.2771633051398843,13.379999999999995,107.104,101.61526315789474,-1.9639999999999986,3.5247368421052556
2021-12-31,2021,4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,587012424.7,148.660893,147.344261,106.571789,172.915233,39.343333,2590296225.013334,2021Q4,,,,,,,,,,,,104.79,1.0,105.14,93.07,-0.3328894806923999,11.720000000000013,105.826,101.32368421052632,-1.0359999999999872,3.4663157894736827
2024-03-31,2024,1,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,608916545.3,154.208111,178.301713,91.354606,192.711011,37.976667,2876884782.393334,2024Q1,,,,,,,,,,,,,,104.79,94.96,,,114.7,106.31875,,
2017-03-31,2017,1,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,12882549.8,100.0,105.627924,100.0,100.0,36.863333,1318029619.0,2017Q1,,,,,,,,,,,,102.4,1.0,,,,,102.59200000000001,100.61631578947369,-0.19200000000000728,1.7836842105263173
2017-06-30,2017,2,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,15695589.6,121.836048,106.865372,120.425247,112.763877,36.106667,1356238062.333333,2017Q2,,,,,,,,,,,,101.73,1.0,102.4,,-0.6542968750000044,,103.104,100.85842105263157,-1.3739999999999952,0.8715789473684339
2017-09-30,2017,3,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,16718916.1,129.779557,108.124455,126.783023,112.829055,35.216667,1396551504.11,2017Q3,,,,,,,,,,,,100.06,1.0,101.73,,-1.6416003145581448,,102.546,101.87736842105264,-2.486000000000004,-1.8173684210526346
2017-12-31,2017,4,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,18411048.3,142.914629,109.377408,138.015482,134.080458,35.69,1525051331.066666,2017Q4,,,,,,,,,,,,103.8,1.0,100.06,,3.7377573455926294,,103.28,102.49473684210527,0.519999999999996,1.3052631578947285
2018-03-31,2018,1,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,14734818.1,114.378119,108.974459,110.865641,104.457399,37.986667,1467832262.24,2018Q1,,,,,,,,,,,,112.25,1.0,103.8,102.4,8.140655105973039,9.849999999999994,105.84,103.26473684210526,6.409999999999997,8.985263157894735
2018-06-30,2018,2,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,17578979.5,136.455747,112.90379,127.662121,117.029366,36.913333,1492273891.76,2018Q2,,,,,,,,,,,,103.14,1.0,112.25,101.73,-8.115812917594656,1.4099999999999966,101.444,102.37210526315789,1.695999999999998,0.7678947368421092
2018-09-30,2018,3,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,22786581.6,176.879437,116.596211,160.240266,117.811493,35.906667,1537062112.833333,2018Q3,,,,,,,,,,,,102.69,1.0,103.14,100.06,-0.43630017452007674,2.6299999999999955,102.006,102.6978947368421,0.6839999999999975,-0.007894736842104066
2018-12-31,2018,4,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,25705843.5,199.540028,118.101196,178.465583,140.7394,36.363333,1699537940.066666,2018Q4,,,,,,,,,,,,100.97,1.0,102.69,103.8,-1.6749440062323484,-2.8299999999999983,100.56800000000001,100.8921052631579,0.4019999999999868,0.07789473684209725
2019-03-31,2019,1,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,18272257.9,141.837277,120.982753,123.835645,108.900315,39.066667,1666606340.376667,2019Q1,,,,,,,,,,,,107.88,1.0,100.97,112.25,6.843616915915618,-4.3700000000000045,104.018,101.58368421052631,3.8619999999999948,6.296315789473681
2019-06-30,2019,2,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,21193589.9,164.513937,121.027217,143.58147,124.647862,37.65,1688924434.093333,2019Q2,,,,,,,,,,,,109.73,1.0,107.88,103.14,1.7148683722654878,6.590000000000003,107.89000000000001,102.38421052631578,1.8399999999999892,7.345789473684221
2019-09-30,2019,3,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,24116867.1,187.205697,122.142268,161.894399,126.766122,37.38,1735107394.066666,2019Q3,,,,,,,,,,,,113.16,1.0,109.73,102.69,3.1258543698168273,10.469999999999999,106.796,101.59894736842105,6.36399999999999,11.561052631578946
2019-12-31,2019,4,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,30986693.52,240.532301,123.00814,206.546718,150.200963,38.606667,1949710082.953334,2019Q4,,,,,,,,,,,,110.14,1.0,113.16,100.97,-2.668787557440788,9.170000000000002,103.696,101.50263157894737,6.444000000000003,8.637368421052628
2020-03-31,2020,1,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,20346350.6,157.937294,124.456842,134.043161,115.182677,40.476667,1924450490.896667,2020Q1,,,,,,,,,,,,110.34,1.0,110.14,107.88,0.18158707100055516,2.460000000000008,103.95,104.86105263157896,6.390000000000001,5.478947368421046
2020-06-30,2020,2,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,18139793.7,140.809032,125.299048,118.702943,120.223051,43.003333,1878777946.103333,2020Q2,,,,,,,,,,,,98.48,1.0,110.34,109.73,-10.748595251042236,-11.25,90.776,97.42157894736842,7.704000000000008,1.0584210526315871
2020-09-30,2020,3,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,28879976.1,224.179037,127.226353,186.121553,127.178912,38.046667,1975163219.946667,2020Q3,,,,,,,,,,,,101.0,1.0,98.48,113.16,2.558895207148648,-12.159999999999997,94.39000000000001,97.96052631578948,6.609999999999985,3.0394736842105203
2020-12-31,2020,4,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,31953692.3,248.03857,128.834549,203.360042,156.986639,38.93,2175886458.506667,2020Q4,,,,,,,,,,,,105.04,1.0,101.0,110.14,4.0000000000000036,-5.099999999999994,95.394,96.6178947368421,9.646,8.422105263157903
2021-03-31,2021,1,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,23705301.5,184.010944,133.461977,145.634693,118.383604,40.86,2130673446.236667,2021Q1,,,,,,,,,,,,93.7,1.0,105.04,110.34,-10.7958872810358,-16.64,96.982,94.55368421052631,-3.2819999999999965,-0.8536842105263105
2021-06-30,2021,2,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,29743287.7,230.88044,138.089405,176.60603,138.711663,39.34,2230937966.3,2021Q2,,,,,,,,,,,,108.76,1.0,93.7,98.48,16.072572038420496,10.280000000000001,110.34200000000001,101.49157894736841,-1.5820000000000078,7.268421052631595
2021-09-30,2021,3,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,36192723.4,280.943788,142.716833,207.932789,147.449035,37.863333,2292062653.636667,2021Q3,,,,,,,,,,,,103.13,1.0,108.76,101.0,-5.176535490989343,2.1299999999999955,107.104,101.61526315789474,-3.9740000000000038,1.5147368421052505
2021-12-31,2021,4,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,40090463.3,311.199754,147.344261,223.092395,172.915233,39.343333,2590296225.013334,2021Q4,,,,,,,,,,,,100.35,1.0,103.13,105.04,-2.6956268786967885,-4.690000000000012,105.826,101.32368421052632,-5.475999999999999,-0.9736842105263293
2022-03-31,2022,1,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,25735715.7,199.771909,151.971688,138.851468,144.657276,40.666667,2545800091.9,2022Q1,,,,,,,,,,,,105.19,1.0,100.35,93.7,4.823119083208782,11.489999999999995,103.4675,102.36777777777779,1.7224999999999966,2.8222222222222086
2022-06-30,2022,2,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,24260330.1,188.319319,163.195107,121.889554,167.074628,41.603333,2577468413.0,2022Q2,,,,,,,,,,,,102.53,1.0,105.19,108.76,-2.5287574864530815,-6.230000000000004,92.035,96.77555555555556,10.495000000000005,5.754444444444445
2022-09-30,2022,3,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,26907180.61,208.865334,162.881684,135.448081,167.161531,39.706667,2558970237.3,2022Q3,,,,,,,,,,,,106.86,1.0,102.53,103.13,4.223154198771084,3.730000000000004,90.86,96.00944444444445,16.0,10.850555555555545
2022-12-31,2022,4,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,28674969.69,222.587687,164.244089,143.149598,206.184596,39.386667,2689405609.6,2022Q4,,,,,,,,,,,,107.55,1.0,106.86,100.35,0.6457046603032035,7.200000000000003,89.58,95.31333333333333,17.97,12.236666666666665
2024-03-31,2024,1,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,30059554.7,233.335443,178.301713,138.23052,192.711011,37.976667,2876884782.393334,2024Q1,,,,,,,,,,,,,,107.55,105.19,,,114.7,106.31875,,
2017-03-31,2017,1,S_дизельное_топливо,Дизельное топливо,G10,Топливо и транспортные товары,128009277.81,100.0,105.627924,100.0,100.0,36.863333,1318029619.0,2017Q1,,,,,,,,,,,,103.56,1.0,,,,,102.59200000000001,100.61631578947369,0.9679999999999893,2.943684210526314
