model,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,selected_features,order,seasonal_order,error,abs_error,ape_%
sarimax_aggressive_exog,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,104.43127,114.18798841541567,stock_days_mean_lag4_vs_lag8_pct; income_index_lag4_minus_market,"(1, 1, 2)","(1, 0, 0, 4)",9.756718415415676,9.756718415415676,9.342717382844885
sarimax_aggressive_exog,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,116.456334,112.17566689871185,stock_days_mean_lag4_vs_lag8_pct; income_index_lag4_minus_market,"(1, 1, 2)","(1, 0, 0, 4)",-4.280667101288145,4.280667101288145,3.6757700970461125
sarimax_aggressive_exog,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,129.793372,126.76424674206737,stock_days_mean_lag4_vs_lag8_pct; income_index_lag4_minus_market,"(1, 1, 2)","(1, 0, 0, 4)",-3.029125257932634,3.029125257932634,2.333805810925872
sarimax_aggressive_exog,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,107.121971,103.86121119750739,stock_days_mean_lag4_vs_lag8_pct; income_index_lag4_minus_market,"(1, 1, 2)","(1, 0, 0, 4)",-3.2607598024926148,3.2607598024926148,3.043969198898156
sarimax_aggressive_exog,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,104.309186,104.91787676184647,stock_days_mean_lag4_vs_lag8_pct; income_index_lag4_minus_market,"(1, 1, 2)","(1, 0, 0, 4)",0.608690761846475,0.608690761846475,0.5835447338707782
sarimax_aggressive_exog,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,117.114583,118.08673503071552,stock_days_mean_lag4_vs_lag8_pct; income_index_lag4_minus_market,"(1, 1, 2)","(1, 0, 0, 4)",0.9721520307155203,0.9721520307155203,0.8300862333391226
sarimax_aggressive_exog,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,131.022371,136.77126167225373,stock_days_mean_lag4_vs_lag8_pct; income_index_lag4_minus_market,"(1, 1, 2)","(1, 0, 0, 4)",5.7488906722537365,5.7488906722537365,4.387716867262108
sarimax_aggressive_exog,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,116.14576,115.94217443186464,stock_days_mean_lag4_vs_lag8_pct; income_index_lag4_minus_market,"(1, 1, 2)","(1, 0, 0, 4)",-0.20358556813535245,0.20358556813535245,0.17528454601816928
sarimax_aggressive_exog,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q1,2023-03-31,2017Q1,2022Q4,80.93838,84.46812958698801,physical_volume_index_lag4; income_index_lag8,"(1, 1, 2)","(1, 0, 1, 4)",3.529749586988018,3.529749586988018,4.361033155084174
sarimax_aggressive_exog,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q2,2023-06-30,2017Q1,2022Q4,83.74276,80.31244207998661,physical_volume_index_lag4; income_index_lag8,"(1, 1, 2)","(1, 0, 1, 4)",-3.430317920013394,3.430317920013394,4.096256106215503
sarimax_aggressive_exog,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q3,2023-09-30,2017Q1,2022Q4,82.983791,96.33568225163002,physical_volume_index_lag4; income_index_lag8,"(1, 1, 2)","(1, 0, 1, 4)",13.351891251630022,13.351891251630022,16.0897581211131
sarimax_aggressive_exog,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q4,2023-12-31,2017Q1,2022Q4,93.722523,92.8913436439032,physical_volume_index_lag4; income_index_lag8,"(1, 1, 2)","(1, 0, 1, 4)",-0.831179356096797,0.831179356096797,0.8868512386257432
sarimax_aggressive_exog,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q1,2024-03-31,2017Q1,2023Q4,79.163725,84.35837666534934,physical_volume_index_lag4; income_index_lag8,"(1, 1, 2)","(1, 0, 1, 4)",5.19465166534934,5.19465166534934,6.561909088221077
sarimax_aggressive_exog,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q2,2024-06-30,2017Q1,2023Q4,77.572755,81.50461958701244,physical_volume_index_lag4; income_index_lag8,"(1, 1, 2)","(1, 0, 1, 4)",3.9318645870124413,3.9318645870124413,5.068615375349814
sarimax_aggressive_exog,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q3,2024-09-30,2017Q1,2023Q4,77.154287,79.04081116780283,physical_volume_index_lag4; income_index_lag8,"(1, 1, 2)","(1, 0, 1, 4)",1.8865241678028326,1.8865241678028326,2.445132009064944
sarimax_aggressive_exog,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q4,2024-12-31,2017Q1,2023Q4,101.476255,87.7761599268944,physical_volume_index_lag4; income_index_lag8,"(1, 1, 2)","(1, 0, 1, 4)",-13.7000950731056,13.7000950731056,13.500789000447053
sarimax_aggressive_exog,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q1,2025-03-31,2017Q1,2024Q4,76.485111,75.62997984408617,physical_volume_index_lag4; income_index_lag8,"(1, 1, 2)","(1, 0, 1, 4)",-0.8551311559138384,0.8551311559138384,1.11803610497975
sarimax_aggressive_exog,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q2,2025-06-30,2017Q1,2024Q4,75.479866,76.74248714098465,physical_volume_index_lag4; income_index_lag8,"(1, 1, 2)","(1, 0, 1, 4)",1.262621140984649,1.262621140984649,1.672791974729591
sarimax_aggressive_exog,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q3,2025-09-30,2017Q1,2024Q4,73.741026,77.11529711531082,physical_volume_index_lag4; income_index_lag8,"(1, 1, 2)","(1, 0, 1, 4)",3.374271115310819,3.374271115310819,4.575839662592732
sarimax_aggressive_exog,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q4,2025-12-31,2017Q1,2024Q4,100.810088,101.78510038618808,physical_volume_index_lag4; income_index_lag8,"(1, 1, 2)","(1, 0, 1, 4)",0.9750123861880837,0.9750123861880837,0.9671773981469829
sarimax_aggressive_exog,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,118.998664,123.27595501732381,consumer_price_index_lag4,"(1, 1, 0)","(1, 0, 0, 4)",4.277291017323805,4.277291017323805,3.5944025533965696
sarimax_aggressive_exog,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,121.67906,113.58669390945259,consumer_price_index_lag4,"(1, 1, 0)","(1, 0, 0, 4)",-8.092366090547415,8.092366090547415,6.650582352088695
sarimax_aggressive_exog,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,127.054638,132.52169943948502,consumer_price_index_lag4,"(1, 1, 0)","(1, 0, 0, 4)",5.467061439485022,5.467061439485022,4.302921582040178
sarimax_aggressive_exog,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,115.226917,111.06180246772945,consumer_price_index_lag4,"(1, 1, 0)","(1, 0, 0, 4)",-4.16511453227055,4.16511453227055,3.614706216838684
sarimax_aggressive_exog,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,118.719189,123.01365639364654,consumer_price_index_lag4,"(1, 1, 0)","(1, 0, 0, 4)",4.294467393646542,4.294467393646542,3.6173321514574552
sarimax_aggressive_exog,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,119.499004,125.95791909308467,consumer_price_index_lag4,"(1, 1, 0)","(1, 0, 0, 4)",6.45891509308467,6.45891509308467,5.404994917852763
sarimax_aggressive_exog,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,127.702458,128.0657795840278,consumer_price_index_lag4,"(1, 1, 0)","(1, 0, 0, 4)",0.36332158402781545,0.36332158402781545,0.28450633583561524
sarimax_aggressive_exog,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,121.987129,121.73292915588614,consumer_price_index_lag4,"(1, 1, 0)","(1, 0, 0, 4)",-0.254199844113856,0.254199844113856,0.2083825123172265
sarimax_aggressive_exog,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2025,2025Q1,2025-03-31,2017Q1,2024Q4,128.948864,128.71705843677947,consumer_price_index_lag4,"(1, 1, 0)","(1, 0, 0, 4)",-0.2318055632205187,0.2318055632205187,0.17976549465415897
sarimax_aggressive_exog,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2025,2025Q2,2025-06-30,2017Q1,2024Q4,128.003438,129.87382492363784,consumer_price_index_lag4,"(1, 1, 0)","(1, 0, 0, 4)",1.8703869236378523,1.8703869236378523,1.4612005371588945
sarimax_aggressive_exog,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2025,2025Q3,2025-09-30,2017Q1,2024Q4,142.849168,135.99240438875333,consumer_price_index_lag4,"(1, 1, 0)","(1, 0, 0, 4)",-6.856763611246663,6.856763611246663,4.800002483211287
sarimax_aggressive_exog,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2025,2025Q4,2025-12-31,2017Q1,2024Q4,134.704368,134.81304862570556,consumer_price_index_lag4,"(1, 1, 0)","(1, 0, 0, 4)",0.10868062570557413,0.10868062570557413,0.08068084748786628
sarimax_aggressive_exog,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,94.07403,100.68988711534368,income_index_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",6.615857115343687,6.615857115343687,7.0326073150514405
sarimax_aggressive_exog,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,91.855196,94.9850138972052,income_index_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",3.1298178972052,3.1298178972052,3.4073389786302344
sarimax_aggressive_exog,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,99.87604,102.64116041409648,income_index_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",2.7651204140964722,2.7651204140964722,2.7685523115418595
sarimax_aggressive_exog,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,119.86222,107.12033935972445,income_index_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",-12.74188064027554,12.74188064027554,10.63043938304792
sarimax_aggressive_exog,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,96.945418,100.99463940262272,income_index_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",4.04922140262272,4.04922140262272,4.176805346924926
sarimax_aggressive_exog,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,90.565135,90.794562984987,income_index_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",0.229427984986998,0.229427984986998,0.253329258535305
sarimax_aggressive_exog,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,100.63415,101.64386586101286,income_index_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",1.0097158610128503,1.0097158610128503,1.0033530973460305
sarimax_aggressive_exog,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,121.502274,110.99907031726278,income_index_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",-10.503203682737222,10.503203682737222,8.644450294598785
sarimax_aggressive_exog,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,98.544241,100.55309269846758,income_index_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",2.0088516984675806,2.0088516984675806,2.038527749650617
sarimax_aggressive_exog,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,91.355099,91.92149444651186,income_index_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",0.5663954465118621,0.5663954465118621,0.6199932491035471
sarimax_aggressive_exog,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,102.051877,102.16880123104218,income_index_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",0.11692423104217653,0.11692423104217653,0.11457332729135057
sarimax_aggressive_exog,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,126.18717,114.1781761536095,income_index_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",-12.008993846390496,12.008993846390496,9.516810501725727
sarimax_aggressive_exog,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,103.47443,108.1477769973548,physical_volume_index_lag4_minus_market; consumer_price_index_lag4_vs_lag8,"(1, 1, 2)","(1, 0, 1, 4)",4.673346997354798,4.673346997354798,4.516426906004506
sarimax_aggressive_exog,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,118.749032,117.18539374310544,physical_volume_index_lag4_minus_market; consumer_price_index_lag4_vs_lag8,"(1, 1, 2)","(1, 0, 1, 4)",-1.5636382568945635,1.5636382568945635,1.3167587394687676
sarimax_aggressive_exog,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,111.782558,112.22715353182949,physical_volume_index_lag4_minus_market; consumer_price_index_lag4_vs_lag8,"(1, 1, 2)","(1, 0, 1, 4)",0.4445955318294921,0.4445955318294921,0.39773247256471983
sarimax_aggressive_exog,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,150.445986,139.40067698366298,physical_volume_index_lag4_minus_market; consumer_price_index_lag4_vs_lag8,"(1, 1, 2)","(1, 0, 1, 4)",-11.045309016337029,11.045309016337029,7.341710676373266
sarimax_aggressive_exog,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,111.705285,113.57637108457114,physical_volume_index_lag4_minus_market; consumer_price_index_lag4_vs_lag8,"(1, 1, 2)","(1, 0, 1, 4)",1.8710860845711323,1.8710860845711323,1.6750201967356624
sarimax_aggressive_exog,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,123.067904,125.52935478553516,physical_volume_index_lag4_minus_market; consumer_price_index_lag4_vs_lag8,"(1, 1, 2)","(1, 0, 1, 4)",2.4614507855351633,2.4614507855351633,2.0000753287674122
sarimax_aggressive_exog,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,111.3283,113.09485205578855,physical_volume_index_lag4_minus_market; consumer_price_index_lag4_vs_lag8,"(1, 1, 2)","(1, 0, 1, 4)",1.7665520557885515,1.7665520557885515,1.586795141746125
sarimax_aggressive_exog,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,139.56489,143.77364398052833,physical_volume_index_lag4_minus_market; consumer_price_index_lag4_vs_lag8,"(1, 1, 2)","(1, 0, 1, 4)",4.208753980528343,4.208753980528343,3.0156251909261296
sarimax_aggressive_exog,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,106.372638,105.71581184083831,physical_volume_index_lag4_minus_market; consumer_price_index_lag4_vs_lag8,"(1, 1, 2)","(1, 0, 1, 4)",-0.6568261591616817,0.6568261591616817,0.617476610067414
sarimax_aggressive_exog,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,117.025071,116.61875202213083,physical_volume_index_lag4_minus_market; consumer_price_index_lag4_vs_lag8,"(1, 1, 2)","(1, 0, 1, 4)",-0.40631897786916227,0.40631897786916227,0.34720677748545203
sarimax_aggressive_exog,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,110.672012,110.74253965065951,physical_volume_index_lag4_minus_market; consumer_price_index_lag4_vs_lag8,"(1, 1, 2)","(1, 0, 1, 4)",0.07052765065951405,0.07052765065951405,0.06372672673513341
sarimax_aggressive_exog,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,139.24154,142.77926963257445,physical_volume_index_lag4_minus_market; consumer_price_index_lag4_vs_lag8,"(1, 1, 2)","(1, 0, 1, 4)",3.537729632574468,3.537729632574468,2.5407142384194175
sarimax_aggressive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,95.205478,94.83080276704982,stock_value_mean_thousand_rub_lag8,"(1, 1, 0)","(1, 0, 1, 4)",-0.3746752329501817,0.3746752329501817,0.3935437758635923
sarimax_aggressive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,102.284487,95.57372719909353,stock_value_mean_thousand_rub_lag8,"(1, 1, 0)","(1, 0, 1, 4)",-6.710759800906473,6.710759800906473,6.560877409402731
sarimax_aggressive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,103.894419,102.22443966443463,stock_value_mean_thousand_rub_lag8,"(1, 1, 0)","(1, 0, 1, 4)",-1.6699793355653725,1.6699793355653725,1.6073811775831508
sarimax_aggressive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,113.599608,113.44438059904924,stock_value_mean_thousand_rub_lag8,"(1, 1, 0)","(1, 0, 1, 4)",-0.15522740095076415,0.15522740095076415,0.13664431038420852
sarimax_aggressive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,98.353946,100.07757630519957,stock_value_mean_thousand_rub_lag8,"(1, 1, 0)","(1, 0, 1, 4)",1.7236303051995776,1.7236303051995776,1.7524770233413693
sarimax_aggressive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,101.043728,102.100114273706,stock_value_mean_thousand_rub_lag8,"(1, 1, 0)","(1, 0, 1, 4)",1.0563862737059964,1.0563862737059964,1.0454743650254041
sarimax_aggressive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,102.564383,104.13519681325582,stock_value_mean_thousand_rub_lag8,"(1, 1, 0)","(1, 0, 1, 4)",1.5708138132558105,1.5708138132558105,1.531539280313138
sarimax_aggressive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,111.709506,112.74659247213795,stock_value_mean_thousand_rub_lag8,"(1, 1, 0)","(1, 0, 1, 4)",1.0370864721379434,1.0370864721379434,0.9283779950991309
sarimax_aggressive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,94.208871,96.32474442737103,stock_value_mean_thousand_rub_lag8,"(1, 1, 0)","(1, 0, 1, 4)",2.115873427371028,2.115873427371028,2.245938630737893
sarimax_aggressive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,99.145193,99.31039777659008,stock_value_mean_thousand_rub_lag8,"(1, 1, 0)","(1, 0, 1, 4)",0.16520477659007327,0.16520477659007327,0.1666291340923339
sarimax_aggressive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,101.458127,102.60458237779912,stock_value_mean_thousand_rub_lag8,"(1, 1, 0)","(1, 0, 1, 4)",1.1464553777991142,1.1464553777991142,1.1299788510772668
sarimax_aggressive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,114.806348,112.98078869086777,stock_value_mean_thousand_rub_lag8,"(1, 1, 0)","(1, 0, 1, 4)",-1.825559309132231,1.825559309132231,1.5901205298614944
sarimax_aggressive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,137.43492,140.96601505436897,income_index_lag4_vs_lag8,"(1, 1, 0)","(0, 0, 0, 4)",3.5310950543689614,3.5310950543689614,2.569285196490791
sarimax_aggressive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,131.333401,140.89400418683627,income_index_lag4_vs_lag8,"(1, 1, 0)","(0, 0, 0, 4)",9.56060318683626,9.56060318683626,7.2796433458966465
sarimax_aggressive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,138.661501,138.52624913020344,income_index_lag4_vs_lag8,"(1, 1, 0)","(0, 0, 0, 4)",-0.1352518697965479,0.1352518697965479,0.09754103974148377
sarimax_aggressive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.594099,142.46924341588073,income_index_lag4_vs_lag8,"(1, 1, 0)","(0, 0, 0, 4)",-4.124855584119274,4.124855584119274,2.8137937422155543
sarimax_aggressive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,147.7011,142.62717968311486,income_index_lag4_vs_lag8,"(1, 1, 0)","(0, 0, 0, 4)",-5.073920316885136,5.073920316885136,3.4352623757610043
sarimax_aggressive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,141.196121,141.57279630507284,income_index_lag4_vs_lag8,"(1, 1, 0)","(0, 0, 0, 4)",0.37667530507283686,0.37667530507283686,0.26677454196694034
sarimax_aggressive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,144.450183,142.99630903404957,income_index_lag4_vs_lag8,"(1, 1, 0)","(0, 0, 0, 4)",-1.4538739659504358,1.4538739659504358,1.0064881440478588
sarimax_aggressive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,143.558818,145.64268198195794,income_index_lag4_vs_lag8,"(1, 1, 0)","(0, 0, 0, 4)",2.0838639819579328,2.0838639819579328,1.4515750484640608
sarimax_aggressive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,134.500103,143.21790545572273,income_index_lag4_vs_lag8,"(1, 1, 0)","(0, 0, 0, 4)",8.717802455722733,8.717802455722733,6.481632549919112
sarimax_aggressive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,121.298853,144.21073548400463,income_index_lag4_vs_lag8,"(1, 1, 0)","(0, 0, 0, 4)",22.911882484004636,22.911882484004636,18.8887874182987
sarimax_aggressive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,146.218314,144.87773025963904,income_index_lag4_vs_lag8,"(1, 1, 0)","(0, 0, 0, 4)",-1.3405837403609553,1.3405837403609553,0.9168370935811471
sarimax_aggressive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,155.955701,147.4728630483687,income_index_lag4_vs_lag8,"(1, 1, 0)","(0, 0, 0, 4)",-8.482837951631296,8.482837951631296,5.439261211509861
sarimax_aggressive_exog,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.340545,122.99850211473024,consumer_price_index_lag8,"(1, 1, 2)","(1, 0, 0, 4)",6.657957114730237,6.657957114730237,5.722817539431534
sarimax_aggressive_exog,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,108.933539,104.9810031635888,consumer_price_index_lag8,"(1, 1, 2)","(1, 0, 0, 4)",-3.952535836411201,3.952535836411201,3.628392020212619
sarimax_aggressive_exog,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.706935,133.99645934013301,consumer_price_index_lag8,"(1, 1, 2)","(1, 0, 0, 4)",3.2895243401330276,3.2895243401330276,2.516717525457259
sarimax_aggressive_exog,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,171.857637,142.51264277539207,consumer_price_index_lag8,"(1, 1, 2)","(1, 0, 0, 4)",-29.344994224607944,29.344994224607944,17.07517613814738
