model,group_code,group_name,products_count,observations_count,cv_years,MAE,RMSE,MAPE_%,WAPE_%
sarimax_aggressive_exog,G03,"Мясо, птица, рыба и колбасные изделия",2,24,2023; 2024; 2025,2.177407777277853,3.2580758381304,1.8545104786698217,1.9486785909717406
sarimax_aggressive_exog,G01,"Хлеб, крупы, мука и макаронные изделия",2,24,2023; 2024; 2025,4.0730693183333315,5.592634637529888,3.6354667580007076,3.745864028095193
sarimax_aggressive_exog,G05,"Бакалея, масло, сахар, чай, соль",2,24,2023; 2024; 2025,3.8125711343532793,5.122632118972011,4.243504026065305,4.158858972001463
sarimax_aggressive_exog,G02,Молочная продукция и яйца,3,36,2023; 2024; 2025,5.601795778381123,7.858584361643624,4.921208988742134,4.562523916793031
sarimax_aggressive_exog,G04,"Овощи, фрукты и картофель",3,36,2023; 2024; 2025,10.332329324530868,15.447664025134019,7.233811034790554,7.456397350939375
sarimax_aggressive_exog,G10,Топливо и транспортные товары,5,56,2020; 2021; 2022; 2023; 2024; 2025,10.474403183867143,17.134893142103643,8.038141498624004,8.316688874349857
sarimax_aggressive_exog,G07,"Товары для дома, гигиены и бытовая химия",1,12,2023; 2024; 2025,14.641859506953102,20.82216771894146,10.363768445852145,10.485351423163983
