model,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,model_params,error,abs_error,ape_%
sarimax,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,143.93374,112.76663036664895,"{'order': (0, 1, 1), 'seasonal_order': (0, 0, 1, 4)}",-31.167109633351046,31.167109633351046,21.65378988508952
prophet,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.332724,105.9488757317749,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-10.383848268225094,10.383848268225094,8.925990822861756
prophet,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,115.624451,86.87378039011027,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-28.750670609889724,28.750670609889724,24.865562916177414
prophet,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,112.542415,111.6857219300762,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-0.8566930699238071,0.8566930699238071,0.7612179549584102
prophet,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,143.93374,119.5507525027528,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-24.3829874972472,24.3829874972472,16.940425154829715
seasonal_naive,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,119.399194,116.332724,same quarter previous year,-3.0664699999999954,3.0664699999999954,2.5682501675848797
seasonal_naive,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,117.607516,115.624451,same quarter previous year,-1.9830650000000105,1.9830650000000105,1.6861719960142771
seasonal_naive,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,115.711914,112.542415,same quarter previous year,-3.1694989999999876,3.1694989999999876,2.7391293518833226
seasonal_naive,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,138.794634,143.93374,same quarter previous year,5.139105999999998,5.139105999999998,3.7026690815727057
sarimax,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,119.399194,119.127941358255,"{'order': (0, 1, 1), 'seasonal_order': (0, 0, 1, 4)}",-0.27125264174499364,0.27125264174499364,0.22718130052451915
sarimax,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,117.607516,124.9611373337665,"{'order': (0, 1, 1), 'seasonal_order': (0, 0, 1, 4)}",7.3536213337664975,7.3536213337664975,6.252679746901974
sarimax,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,115.711914,118.29993010732565,"{'order': (0, 1, 1), 'seasonal_order': (0, 0, 1, 4)}",2.5880161073256573,2.5880161073256573,2.2366029718648135
sarimax,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,138.794634,132.70320512276257,"{'order': (0, 1, 1), 'seasonal_order': (0, 0, 1, 4)}",-6.091428877237433,6.091428877237433,4.388807190656545
prophet,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,119.399194,113.6161856151642,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-5.783008384835796,5.783008384835796,4.84342330220068
prophet,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,117.607516,98.08637064171825,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-19.521145358281757,19.521145358281757,16.59855256043479
prophet,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,115.711914,118.38527774703668,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",2.6733637470366887,2.6733637470366887,2.3103617031489847
prophet,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,138.794634,130.10023898148282,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-8.694395018517184,8.694395018517184,6.264215530491751
seasonal_naive,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q1,2025-03-31,2017Q1,2024Q4,107.860824,119.399194,same quarter previous year,11.53837,11.53837,10.697461387834382
seasonal_naive,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q2,2025-06-30,2017Q1,2024Q4,93.206196,117.607516,same quarter previous year,24.40132,24.40132,26.179933359795086
seasonal_naive,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q3,2025-09-30,2017Q1,2024Q4,84.744027,115.711914,same quarter previous year,30.96788699999999,30.96788699999999,36.54285510883261
seasonal_naive,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q4,2025-12-31,2017Q1,2024Q4,112.623027,138.794634,same quarter previous year,26.17160700000001,26.17160700000001,23.238237949331634
sarimax,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q1,2025-03-31,2017Q1,2024Q4,107.860824,121.35053729970593,"{'order': (0, 1, 1), 'seasonal_order': (0, 0, 1, 4)}",13.48971329970594,13.48971329970594,12.506592105865927
sarimax,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q2,2025-06-30,2017Q1,2024Q4,93.206196,117.27929367115286,"{'order': (0, 1, 1), 'seasonal_order': (0, 0, 1, 4)}",24.07309767115285,24.07309767115285,25.82778688999694
sarimax,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q3,2025-09-30,2017Q1,2024Q4,84.744027,119.86816342745922,"{'order': (0, 1, 1), 'seasonal_order': (0, 0, 1, 4)}",35.12413642745922,35.12413642745922,41.44732988374416
sarimax,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q4,2025-12-31,2017Q1,2024Q4,112.623027,124.2687064100926,"{'order': (0, 1, 1), 'seasonal_order': (0, 0, 1, 4)}",11.645679410092612,11.645679410092612,10.340407037801082
prophet,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q1,2025-03-31,2017Q1,2024Q4,107.860824,118.54008063872554,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",10.679256638725548,10.679256638725548,9.90095962805323
prophet,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q2,2025-06-30,2017Q1,2024Q4,93.206196,105.47094533964021,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",12.264749339640204,12.264749339640204,13.158727494511421
prophet,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q3,2025-09-30,2017Q1,2024Q4,84.744027,122.10966192463283,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",37.36563492463283,37.36563492463283,44.09235228417081
prophet,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2025,2025Q4,2025-12-31,2017Q1,2024Q4,112.623027,136.12462371409666,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",23.501596714096664,23.501596714096664,20.867488061830077
seasonal_naive,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q1,2022-03-31,2017Q1,2021Q4,58.39633,61.780464,same quarter previous year,3.384134000000003,3.384134000000003,5.7951141792643535
seasonal_naive,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q2,2022-06-30,2017Q1,2021Q4,45.469394,53.942166,same quarter previous year,8.472771999999999,8.472771999999999,18.634011264808144
seasonal_naive,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q3,2022-09-30,2017Q1,2021Q4,53.398096,60.365548,same quarter previous year,6.967451999999994,6.967451999999994,13.048128157977757
seasonal_naive,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q4,2022-12-31,2017Q1,2021Q4,77.580152,71.710741,same quarter previous year,-5.8694109999999995,5.8694109999999995,7.5656090490773975
sarimax,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q1,2022-03-31,2017Q1,2021Q4,58.39633,57.78854512619795,"{'order': (1, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-0.6077848738020464,0.6077848738020464,1.0407929296276774
sarimax,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q2,2022-06-30,2017Q1,2021Q4,45.469394,50.546522909362025,"{'order': (1, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",5.077128909362024,5.077128909362024,11.166036013943849
sarimax,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q3,2022-09-30,2017Q1,2021Q4,53.398096,56.84218882079774,"{'order': (1, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",3.444092820797735,3.444092820797735,6.449841995860179
sarimax,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q4,2022-12-31,2017Q1,2021Q4,77.580152,64.06200727024864,"{'order': (1, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-13.518144729751356,13.518144729751356,17.42474638326483
prophet,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q1,2022-03-31,2017Q1,2021Q4,58.39633,51.80806765445224,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-6.588262345547761,6.588262345547761,11.281980127086346
prophet,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q2,2022-06-30,2017Q1,2021Q4,45.469394,36.44774524263053,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-9.02164875736947,9.02164875736947,19.84114579879703
prophet,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q3,2022-09-30,2017Q1,2021Q4,53.398096,49.948663553618076,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-3.449432446381927,3.449432446381927,6.459841651249001
prophet,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q4,2022-12-31,2017Q1,2021Q4,77.580152,66.08213029168637,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-11.49802170831363,11.49802170831363,14.820829054722179
seasonal_naive,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q1,2023-03-31,2017Q1,2022Q4,56.852218,58.39633,same quarter previous year,1.5441119999999984,1.5441119999999984,2.7160101299829646
seasonal_naive,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q2,2023-06-30,2017Q1,2022Q4,44.712762,45.469394,same quarter previous year,0.7566320000000033,0.7566320000000033,1.692205907566174
seasonal_naive,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q3,2023-09-30,2017Q1,2022Q4,54.530587,53.398096,same quarter previous year,-1.1324909999999946,1.1324909999999946,2.07679957672195
seasonal_naive,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q4,2023-12-31,2017Q1,2022Q4,76.86178,77.580152,same quarter previous year,0.7183720000000022,0.7183720000000022,0.9346283679612966
sarimax,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q1,2023-03-31,2017Q1,2022Q4,56.852218,53.06974072757116,"{'order': (1, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-3.7824772724288422,3.7824772724288422,6.653174503110577
sarimax,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q2,2023-06-30,2017Q1,2022Q4,44.712762,44.7834065833948,"{'order': (1, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",0.0706445833948024,0.0706445833948024,0.15799646506919524
sarimax,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q3,2023-09-30,2017Q1,2022Q4,54.530587,51.91484953489759,"{'order': (1, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-2.6157374651024057,2.6157374651024057,4.79682616492356
sarimax,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q4,2023-12-31,2017Q1,2022Q4,76.86178,60.04302213854142,"{'order': (1, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-16.81875786145858,16.81875786145858,21.881821968550014
prophet,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q1,2023-03-31,2017Q1,2022Q4,56.852218,46.85329952004145,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-9.998918479958547,9.998918479958547,17.587560928508626
prophet,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q2,2023-06-30,2017Q1,2022Q4,44.712762,33.561148558220495,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-11.151613441779503,11.151613441779503,24.940560464100837
prophet,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q3,2023-09-30,2017Q1,2022Q4,54.530587,44.30428972973219,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-10.226297270267807,10.226297270267807,18.753323286741452
prophet,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q4,2023-12-31,2017Q1,2022Q4,76.86178,63.520724729870096,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-13.3410552701299,13.3410552701299,17.357203112040732
seasonal_naive,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q1,2024-03-31,2017Q1,2023Q4,47.272685,56.852218,same quarter previous year,9.579532999999998,9.579532999999998,20.26441485183251
seasonal_naive,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q2,2024-06-30,2017Q1,2023Q4,34.477081,44.712762,same quarter previous year,10.235681,10.235681,29.688363118675852
seasonal_naive,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q3,2024-09-30,2017Q1,2023Q4,45.140671,54.530587,same quarter previous year,9.389916,9.389916,20.801454191941453
seasonal_naive,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q4,2024-12-31,2017Q1,2023Q4,61.332052,76.86178,same quarter previous year,15.529727999999999,15.529727999999999,25.320737678889333
sarimax,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q1,2024-03-31,2017Q1,2023Q4,47.272685,54.70100287230969,"{'order': (1, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",7.428317872309684,7.428317872309684,15.713763397001216
sarimax,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q2,2024-06-30,2017Q1,2023Q4,34.477081,45.71267170510785,"{'order': (1, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",11.235590705107853,11.235590705107853,32.58857878689862
sarimax,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q3,2024-09-30,2017Q1,2023Q4,45.140671,53.64954064977627,"{'order': (1, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",8.508869649776273,8.508869649776273,18.849674719669704
sarimax,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q4,2024-12-31,2017Q1,2023Q4,61.332052,63.438739855943865,"{'order': (1, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",2.1066878559438678,2.1066878559438678,3.4348889157399585
prophet,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q1,2024-03-31,2017Q1,2023Q4,47.272685,47.1445464585111,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-0.12813854148890158,0.12813854148890158,0.2710625416959108
prophet,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q2,2024-06-30,2017Q1,2023Q4,34.477081,29.380504470658327,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-5.096576529341672,5.096576529341672,14.782505889468055
prophet,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q3,2024-09-30,2017Q1,2023Q4,45.140671,45.12383729945,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-0.016833700549995,0.016833700549995,0.03729164892120235
prophet,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q4,2024-12-31,2017Q1,2023Q4,61.332052,59.68609619263752,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-1.6459558073624763,1.6459558073624763,2.683679664529203
seasonal_naive,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,100.708767,102.924119,same quarter previous year,2.21535200000001,2.21535200000001,2.1997608212202717
seasonal_naive,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,117.932131,95.77222,same quarter previous year,-22.159910999999994,22.159910999999994,18.790393094821624
seasonal_naive,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.590151,123.141719,same quarter previous year,-7.448431999999997,7.448431999999997,5.70367056241477
seasonal_naive,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,100.56386,93.946818,same quarter previous year,-6.617042000000012,6.617042000000012,6.579940348351795
sarimax,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,100.708767,106.73067852411299,"{'order': (0, 1, 1), 'seasonal_order': (1, 0, 0, 4)}",6.021911524112994,6.021911524112994,5.979530584574622
sarimax,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,117.932131,101.44690825465332,"{'order': (0, 1, 1), 'seasonal_order': (1, 0, 0, 4)}",-16.485222745346675,16.485222745346675,13.978567677494674
sarimax,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.590151,121.66729239405544,"{'order': (0, 1, 1), 'seasonal_order': (1, 0, 0, 4)}",-8.922858605944555,8.922858605944555,6.832719418438038
sarimax,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,100.56386,100.09831471083896,"{'order': (0, 1, 1), 'seasonal_order': (1, 0, 0, 4)}",-0.4655452891610423,0.4655452891610423,0.4629349839604827
prophet,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,100.708767,96.55243882063397,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-4.156328179366028,4.156328179366028,4.12707682079558
prophet,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,117.932131,99.27642714461989,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-18.65570385538011,18.65570385538011,15.81901700341539
prophet,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.590151,119.276499912112,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-11.31365108788799,11.31365108788799,8.663479597238533
prophet,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,100.56386,92.91090225123801,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-7.652957748761992,7.652957748761992,7.6100477336112515
seasonal_naive,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,104.43127,100.708767,same quarter previous year,-3.7225030000000032,3.7225030000000032,3.5645482430693445
seasonal_naive,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,116.456334,117.932131,same quarter previous year,1.475797,1.475797,1.267253526974325
seasonal_naive,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,129.793372,130.590151,same quarter previous year,0.7967789999999866,0.7967789999999866,0.6138826565042061
seasonal_naive,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,107.121971,100.56386,same quarter previous year,-6.558110999999997,6.558110999999997,6.122097025268511
sarimax,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,104.43127,108.97087241148697,"{'order': (0, 1, 1), 'seasonal_order': (1, 0, 0, 4)}",4.5396024114869675,4.5396024114869675,4.34697616095923
